dateTime,pointDisplayName,point_id,unit,dateTimeUtc,pointName,pointKind,deviceName,value,pointField
03/31/2026 00:00:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:00:04,TVOC,Number,10B342_Rm_354,136,voc_concentration_detection_sensor
03/31/2026 00:00:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:00:34,Carbon Dioxide,Number,10B342_Rm_354,443,co2_concentration_detection_sensor
03/31/2026 00:00:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:00:34,TVOC,Number,10B342_Rm_354,137,voc_concentration_detection_sensor
03/31/2026 00:01:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:01:04,TVOC,Number,10B342_Rm_354,136,voc_concentration_detection_sensor
03/31/2026 00:01:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:01:34,Carbon Dioxide,Number,10B342_Rm_354,442,co2_concentration_detection_sensor
03/31/2026 00:01:34,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:01:34,Noise,Number,10B342_Rm_354,52.29999923706055,noise_sensor
03/31/2026 00:02:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:02:04,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:02:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:02:04,TVOC,Number,10B342_Rm_354,135,voc_concentration_detection_sensor
03/31/2026 00:02:04,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:02:04,Noise,Number,10B342_Rm_354,51.5,noise_sensor
03/31/2026 00:02:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:02:34,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:02:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:02:34,TVOC,Number,10B342_Rm_354,138,voc_concentration_detection_sensor
03/31/2026 00:03:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:03:04,TVOC,Number,10B342_Rm_354,136,voc_concentration_detection_sensor
03/31/2026 00:04:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:04:04,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:04:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:04:04,TVOC,Number,10B342_Rm_354,138,voc_concentration_detection_sensor
03/31/2026 00:04:04,Zone Temp,679cf5ad47ab52551ce70603,°F,03/31/2026 05:04:04,Temperature Fahrenheit,Number,10B342_Rm_354,70.5199966430664,zone_air_temperature_sensor
03/31/2026 00:05:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:05:04,Carbon Dioxide,Number,10B342_Rm_354,439,co2_concentration_detection_sensor
03/31/2026 00:05:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:05:04,TVOC,Number,10B342_Rm_354,132,voc_concentration_detection_sensor
03/31/2026 00:05:04,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:05:04,Noise,Number,10B342_Rm_354,52.20000076293945,noise_sensor
03/31/2026 00:05:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:05:34,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:05:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:05:34,TVOC,Number,10B342_Rm_354,136,voc_concentration_detection_sensor
03/31/2026 00:06:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:06:04,Carbon Dioxide,Number,10B342_Rm_354,439,co2_concentration_detection_sensor
03/31/2026 00:06:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:06:04,TVOC,Number,10B342_Rm_354,135,voc_concentration_detection_sensor
03/31/2026 00:06:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:06:34,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:06:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:06:34,TVOC,Number,10B342_Rm_354,134,voc_concentration_detection_sensor
03/31/2026 00:07:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:07:04,TVOC,Number,10B342_Rm_354,131,voc_concentration_detection_sensor
03/31/2026 00:08:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:08:04,TVOC,Number,10B342_Rm_354,132,voc_concentration_detection_sensor
03/31/2026 00:09:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:09:04,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:09:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:09:04,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:09:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:09:04,TVOC,Number,10B342_Rm_354,131,voc_concentration_detection_sensor
03/31/2026 00:09:04,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:09:04,Noise,Number,10B342_Rm_354,51.400001525878906,noise_sensor
03/31/2026 00:09:04,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:09:04,Noise,Number,10B342_Rm_354,51.400001525878906,noise_sensor
03/31/2026 00:09:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:09:34,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:09:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:09:34,TVOC,Number,10B342_Rm_354,130,voc_concentration_detection_sensor
03/31/2026 00:09:34,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 05:09:34,Light,Number,10B342_Rm_354,51.400001525878906,illuminance_sensor
03/31/2026 00:09:34,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:09:34,Noise,Number,10B342_Rm_354,51.5,noise_sensor
03/31/2026 00:09:34,Zone Temp,679cf5ad47ab52551ce70603,°F,03/31/2026 05:09:34,Temperature Fahrenheit,Number,10B342_Rm_354,70.10600280761719,zone_air_temperature_sensor
03/31/2026 00:10:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:10:04,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:10:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:10:04,TVOC,Number,10B342_Rm_354,131,voc_concentration_detection_sensor
03/31/2026 00:10:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:10:34,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:10:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:10:34,TVOC,Number,10B342_Rm_354,132,voc_concentration_detection_sensor
03/31/2026 00:11:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:11:04,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:11:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:11:04,TVOC,Number,10B342_Rm_354,131,voc_concentration_detection_sensor
03/31/2026 00:12:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:12:04,TVOC,Number,10B342_Rm_354,141,voc_concentration_detection_sensor
03/31/2026 00:12:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:12:34,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:12:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:12:34,TVOC,Number,10B342_Rm_354,132,voc_concentration_detection_sensor
03/31/2026 00:12:34,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:12:34,Noise,Number,10B342_Rm_354,52.099998474121094,noise_sensor
03/31/2026 00:13:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:13:34,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:13:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:13:34,TVOC,Number,10B342_Rm_354,125,voc_concentration_detection_sensor
03/31/2026 00:13:34,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:13:34,Noise,Number,10B342_Rm_354,51.20000076293945,noise_sensor
03/31/2026 00:14:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:14:04,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:14:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:14:04,TVOC,Number,10B342_Rm_354,132,voc_concentration_detection_sensor
03/31/2026 00:14:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:14:34,TVOC,Number,10B342_Rm_354,130,voc_concentration_detection_sensor
03/31/2026 00:15:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:15:04,Carbon Dioxide,Number,10B342_Rm_354,439,co2_concentration_detection_sensor
03/31/2026 00:15:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:15:04,TVOC,Number,10B342_Rm_354,124,voc_concentration_detection_sensor
03/31/2026 00:15:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:15:34,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:15:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:15:34,TVOC,Number,10B342_Rm_354,129,voc_concentration_detection_sensor
03/31/2026 00:16:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:16:04,Carbon Dioxide,Number,10B342_Rm_354,438,co2_concentration_detection_sensor
03/31/2026 00:16:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:16:04,TVOC,Number,10B342_Rm_354,127,voc_concentration_detection_sensor
03/31/2026 00:16:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:16:34,Carbon Dioxide,Number,10B342_Rm_354,437,co2_concentration_detection_sensor
03/31/2026 00:16:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:16:34,TVOC,Number,10B342_Rm_354,132,voc_concentration_detection_sensor
03/31/2026 00:17:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:17:34,Carbon Dioxide,Number,10B342_Rm_354,436,co2_concentration_detection_sensor
03/31/2026 00:17:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:17:34,TVOC,Number,10B342_Rm_354,135,voc_concentration_detection_sensor
03/31/2026 00:18:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:18:04,Carbon Dioxide,Number,10B342_Rm_354,437,co2_concentration_detection_sensor
03/31/2026 00:18:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:18:04,TVOC,Number,10B342_Rm_354,123,voc_concentration_detection_sensor
03/31/2026 00:18:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:18:34,TVOC,Number,10B342_Rm_354,129,voc_concentration_detection_sensor
03/31/2026 00:19:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:19:04,Carbon Dioxide,Number,10B342_Rm_354,439,co2_concentration_detection_sensor
03/31/2026 00:19:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:19:04,TVOC,Number,10B342_Rm_354,124,voc_concentration_detection_sensor
03/31/2026 00:19:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:19:34,TVOC,Number,10B342_Rm_354,127,voc_concentration_detection_sensor
03/31/2026 00:20:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:20:04,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:20:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:20:04,TVOC,Number,10B342_Rm_354,125,voc_concentration_detection_sensor
03/31/2026 00:20:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:20:34,Carbon Dioxide,Number,10B342_Rm_354,439,co2_concentration_detection_sensor
03/31/2026 00:20:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:20:34,TVOC,Number,10B342_Rm_354,127,voc_concentration_detection_sensor
03/31/2026 00:21:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:21:04,Carbon Dioxide,Number,10B342_Rm_354,438,co2_concentration_detection_sensor
03/31/2026 00:21:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:21:04,TVOC,Number,10B342_Rm_354,130,voc_concentration_detection_sensor
03/31/2026 00:21:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:21:34,TVOC,Number,10B342_Rm_354,127,voc_concentration_detection_sensor
03/31/2026 00:22:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:22:04,TVOC,Number,10B342_Rm_354,126,voc_concentration_detection_sensor
03/31/2026 00:22:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:22:34,TVOC,Number,10B342_Rm_354,123,voc_concentration_detection_sensor
03/31/2026 00:22:34,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:22:34,Noise,Number,10B342_Rm_354,51.900001525878906,noise_sensor
03/31/2026 00:23:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:23:04,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:23:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:23:04,TVOC,Number,10B342_Rm_354,126,voc_concentration_detection_sensor
03/31/2026 00:23:04,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:23:04,Noise,Number,10B342_Rm_354,51,noise_sensor
03/31/2026 00:23:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:23:34,TVOC,Number,10B342_Rm_354,124,voc_concentration_detection_sensor
03/31/2026 00:24:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:24:04,TVOC,Number,10B342_Rm_354,127,voc_concentration_detection_sensor
03/31/2026 00:24:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:24:34,Carbon Dioxide,Number,10B342_Rm_354,442,co2_concentration_detection_sensor
03/31/2026 00:24:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:24:34,TVOC,Number,10B342_Rm_354,125,voc_concentration_detection_sensor
03/31/2026 00:25:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:25:04,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:25:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:25:04,TVOC,Number,10B342_Rm_354,123,voc_concentration_detection_sensor
03/31/2026 00:26:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:26:04,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:26:04,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:26:04,Noise,Number,10B342_Rm_354,51.599998474121094,noise_sensor
03/31/2026 00:26:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:26:34,TVOC,Number,10B342_Rm_354,126,voc_concentration_detection_sensor
03/31/2026 00:27:04,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:27:04,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:27:04,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:27:04,TVOC,Number,10B342_Rm_354,117,voc_concentration_detection_sensor
03/31/2026 00:27:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:27:34,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:27:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:27:34,TVOC,Number,10B342_Rm_354,120,voc_concentration_detection_sensor
03/31/2026 00:27:34,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:27:34,Noise,Number,10B342_Rm_354,50.900001525878906,noise_sensor
03/31/2026 00:27:34,Zone Temp,679cf5ad47ab52551ce70603,°F,03/31/2026 05:27:34,Temperature Fahrenheit,Number,10B342_Rm_354,69.60199737548828,zone_air_temperature_sensor
03/31/2026 00:28:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:28:34,TVOC,Number,10B342_Rm_354,127,voc_concentration_detection_sensor
03/31/2026 00:29:05,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:29:05,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:29:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:29:05,TVOC,Number,10B342_Rm_354,123,voc_concentration_detection_sensor
03/31/2026 00:29:05,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:29:05,Noise,Number,10B342_Rm_354,51.5,noise_sensor
03/31/2026 00:30:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:30:34,TVOC,Number,10B342_Rm_354,126,voc_concentration_detection_sensor
03/31/2026 00:31:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:31:35,Carbon Dioxide,Number,10B342_Rm_354,442,co2_concentration_detection_sensor
03/31/2026 00:31:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:31:35,TVOC,Number,10B342_Rm_354,125,voc_concentration_detection_sensor
03/31/2026 00:32:05,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:32:05,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:32:05,Zone Temp,679cf5ad47ab52551ce70603,°F,03/31/2026 05:32:05,Temperature Fahrenheit,Number,10B342_Rm_354,70.16000366210938,zone_air_temperature_sensor
03/31/2026 00:32:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:32:34,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:32:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:32:34,TVOC,Number,10B342_Rm_354,126,voc_concentration_detection_sensor
03/31/2026 00:33:05,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:33:05,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:33:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:33:05,TVOC,Number,10B342_Rm_354,133,voc_concentration_detection_sensor
03/31/2026 00:33:34,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:33:34,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:33:34,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:33:34,TVOC,Number,10B342_Rm_354,127,voc_concentration_detection_sensor
03/31/2026 00:34:05,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:34:05,Carbon Dioxide,Number,10B342_Rm_354,438,co2_concentration_detection_sensor
03/31/2026 00:34:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:34:05,TVOC,Number,10B342_Rm_354,131,voc_concentration_detection_sensor
03/31/2026 00:34:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:34:35,TVOC,Number,10B342_Rm_354,128,voc_concentration_detection_sensor
03/31/2026 00:34:35,Zone Temp,679cf5ad47ab52551ce70603,°F,03/31/2026 05:34:35,Temperature Fahrenheit,Number,10B342_Rm_354,70.66400146484375,zone_air_temperature_sensor
03/31/2026 00:35:05,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:35:05,Carbon Dioxide,Number,10B342_Rm_354,439,co2_concentration_detection_sensor
03/31/2026 00:35:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:35:05,TVOC,Number,10B342_Rm_354,129,voc_concentration_detection_sensor
03/31/2026 00:35:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:35:35,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:35:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:35:35,TVOC,Number,10B342_Rm_354,137,voc_concentration_detection_sensor
03/31/2026 00:35:35,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 05:35:35,Light,Number,10B342_Rm_354,47,illuminance_sensor
03/31/2026 00:35:35,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:35:35,Noise,Number,10B342_Rm_354,50.70000076293945,noise_sensor
03/31/2026 00:36:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:36:05,TVOC,Number,10B342_Rm_354,132,voc_concentration_detection_sensor
03/31/2026 00:36:05,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:36:05,Noise,Number,10B342_Rm_354,51.29999923706055,noise_sensor
03/31/2026 00:36:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:36:35,Carbon Dioxide,Number,10B342_Rm_354,442,co2_concentration_detection_sensor
03/31/2026 00:36:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:36:35,TVOC,Number,10B342_Rm_354,135,voc_concentration_detection_sensor
03/31/2026 00:37:05,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:37:05,Carbon Dioxide,Number,10B342_Rm_354,441,co2_concentration_detection_sensor
03/31/2026 00:37:05,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:37:05,Noise,Number,10B342_Rm_354,52.20000076293945,noise_sensor
03/31/2026 00:37:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:37:35,Carbon Dioxide,Number,10B342_Rm_354,442,co2_concentration_detection_sensor
03/31/2026 00:37:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:37:35,TVOC,Number,10B342_Rm_354,137,voc_concentration_detection_sensor
03/31/2026 00:38:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:38:05,TVOC,Number,10B342_Rm_354,134,voc_concentration_detection_sensor
03/31/2026 00:38:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:38:35,TVOC,Number,10B342_Rm_354,136,voc_concentration_detection_sensor
03/31/2026 00:38:35,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:38:35,Noise,Number,10B342_Rm_354,51.400001525878906,noise_sensor
03/31/2026 00:39:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:39:35,Carbon Dioxide,Number,10B342_Rm_354,443,co2_concentration_detection_sensor
03/31/2026 00:39:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:39:35,TVOC,Number,10B342_Rm_354,125,voc_concentration_detection_sensor
03/31/2026 00:40:05,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:40:05,Carbon Dioxide,Number,10B342_Rm_354,444,co2_concentration_detection_sensor
03/31/2026 00:40:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:40:05,TVOC,Number,10B342_Rm_354,126,voc_concentration_detection_sensor
03/31/2026 00:40:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:40:35,Carbon Dioxide,Number,10B342_Rm_354,443,co2_concentration_detection_sensor
03/31/2026 00:40:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:40:35,TVOC,Number,10B342_Rm_354,133,voc_concentration_detection_sensor
03/31/2026 00:42:05,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:42:05,Carbon Dioxide,Number,10B342_Rm_354,440,co2_concentration_detection_sensor
03/31/2026 00:42:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:42:05,TVOC,Number,10B342_Rm_354,137,voc_concentration_detection_sensor
03/31/2026 00:42:05,Zone Temp,679cf5ad47ab52551ce70603,°F,03/31/2026 05:42:05,Temperature Fahrenheit,Number,10B342_Rm_354,71.33000183105469,zone_air_temperature_sensor
03/31/2026 00:43:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:43:05,TVOC,Number,10B342_Rm_354,133,voc_concentration_detection_sensor
03/31/2026 00:43:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:43:35,Carbon Dioxide,Number,10B342_Rm_354,439,co2_concentration_detection_sensor
03/31/2026 00:44:05,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:44:05,Carbon Dioxide,Number,10B342_Rm_354,438,co2_concentration_detection_sensor
03/31/2026 00:44:05,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:44:05,Noise,Number,10B342_Rm_354,52.099998474121094,noise_sensor
03/31/2026 00:44:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:44:35,Carbon Dioxide,Number,10B342_Rm_354,439,co2_concentration_detection_sensor
03/31/2026 00:44:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:44:35,TVOC,Number,10B342_Rm_354,136,voc_concentration_detection_sensor
03/31/2026 00:44:35,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 05:44:35,Noise,Number,10B342_Rm_354,51.5,noise_sensor
03/31/2026 00:45:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:45:05,TVOC,Number,10B342_Rm_354,132,voc_concentration_detection_sensor
03/31/2026 00:45:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:45:35,TVOC,Number,10B342_Rm_354,135,voc_concentration_detection_sensor
03/31/2026 00:46:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:46:05,TVOC,Number,10B342_Rm_354,142,voc_concentration_detection_sensor
03/31/2026 00:46:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:46:35,Carbon Dioxide,Number,10B342_Rm_354,438,co2_concentration_detection_sensor
03/31/2026 00:46:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:46:35,TVOC,Number,10B342_Rm_354,139,voc_concentration_detection_sensor
03/31/2026 00:46:35,Zone Temp,679cf5ad47ab52551ce70603,°F,03/31/2026 05:46:35,Temperature Fahrenheit,Number,10B342_Rm_354,71.87000274658203,zone_air_temperature_sensor
03/31/2026 00:47:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:47:05,TVOC,Number,10B342_Rm_354,140,voc_concentration_detection_sensor
03/31/2026 00:48:05,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:48:05,Carbon Dioxide,Number,10B342_Rm_354,439,co2_concentration_detection_sensor
03/31/2026 00:48:05,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:48:05,TVOC,Number,10B342_Rm_354,142,voc_concentration_detection_sensor
03/31/2026 00:48:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:48:35,Carbon Dioxide,Number,10B342_Rm_354,438,co2_concentration_detection_sensor
03/31/2026 00:48:35,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 05:48:35,TVOC,Number,10B342_Rm_354,141,voc_concentration_detection_sensor
03/31/2026 00:49:35,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 05:49:35,Carbon Dioxide,Number,10B342_Rm_354,439,co2_concentration_detection_sensor
