device_id,device_name,time,Outside Damper Percent Cmd_status,Outside Damper Percent Cmd_value,Min Outside Damper Percent Cmd_status,Min Outside Damper Percent Cmd_value,Return Damper Percent_status,Return Damper Percent_value,Discharge Fan Cmd_status,Discharge Fan Cmd_value,Discharge Air Press Setpt_status,Discharge Air Press Setpt_value,Hot Water Valve Percent Cmd_status,Hot Water Valve Percent Cmd_value,Return Fan Cmd_status,Return Fan Cmd_value,EconOaTmpEnaSpt_status,EconOaTmpEnaSpt_value,Exhaust Damper Percent_status,Exhaust Damper Percent_value,Chilled Water Valve Percent Cmd_status,Chilled Water Valve Percent Cmd_value,Building Static Press Setpt_status,Building Static Press Setpt_value,Discharge Fan Status_status,Discharge Fan Status_value,Return Fan Status_status,Return Fan Status_value,RmTmp_status,RmTmp_value,RmTmpSpt_status,RmTmpSpt_value
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 00:37:15,ok,0.0,ok,0.0,ok,100.0,ok,Off,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.700000762939453,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 00:37:44,ok,0.0,ok,0.0,ok,100.0,ok,Off,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.700000762939453,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 01:37:46,ok,0.0,ok,0.0,ok,100.0,ok,Off,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.700000762939453,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 01:50:16,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.799999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 02:33:47,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.600000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 02:34:17,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 02:36:17,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 02:37:47,ok,0.0,ok,0.0,ok,100.0,ok,Off,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.399999618530273,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 02:39:17,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 02:47:17,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 02:55:47,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 02:57:17,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.600000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 03:14:17,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.700000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 03:20:47,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.799999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 03:37:48,ok,0.0,ok,0.0,ok,100.0,ok,Off,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.799999237060547,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 04:03:48,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 04:37:49,ok,0.0,ok,0.0,ok,100.0,ok,Off,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.899999618530273,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 05:37:50,ok,0.0,ok,0.0,ok,100.0,ok,Off,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.899999618530273,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 05:43:50,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.799999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 05:49:51,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.700000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 05:55:21,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.799999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:00:51,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:01:21,,,ok,15.0,ok,85.0,ok,On,,,,,,,,,,,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:02:21,,,,,,,,,,,,,,,,,ok,100.0,,,,,,,,,ok,20.799999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:02:51,ok,100.0,,,ok,0.0,,,,,,,,,,,,,,,,,,,,,ok,20.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:03:21,ok,99.0,,,ok,1.0,,,,,,,,,,,ok,99.0,,,,,,,,,ok,20.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:03:51,ok,97.0,,,ok,3.0,,,,,,,,,,,ok,97.0,,,,,,,,,ok,20.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:04:21,ok,94.00000762939453,,,ok,5.999992370605469,,,,,,,,,,,ok,94.00000762939453,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:04:51,ok,93.00000762939453,,,ok,6.999992370605469,,,,,,,,,,,ok,92.00000762939453,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:05:21,ok,88.00001525878906,,,ok,11.999984741210938,,,,,ok,1.0,,,,,ok,88.00001525878906,,,,,,,,,ok,20.0,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:05:51,ok,87.00001525878906,,,ok,12.999984741210938,,,,,ok,2.0,,,,,ok,87.00001525878906,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:06:21,ok,84.00001525878906,,,ok,15.999984741210938,,,,,ok,4.0,,,,,ok,84.00001525878906,,,,,,,,,ok,19.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:06:51,ok,81.00001525878906,,,ok,18.999984741210938,,,,,ok,6.999999046325684,,,,,ok,81.00001525878906,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:07:21,ok,79.0000228881836,,,ok,20.999977111816406,,,,,ok,7.999999046325684,,,,,ok,79.0000228881836,,,,,,,,,ok,19.799999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:07:51,ok,76.0000228881836,,,ok,23.999977111816406,,,,,ok,9.999999046325684,,,,,ok,76.0000228881836,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:08:21,ok,73.0000228881836,,,ok,26.999977111816406,,,,,ok,11.999998092651367,,,,,ok,73.0000228881836,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:08:51,ok,72.00003051757812,,,ok,27.999969482421875,,,,,ok,12.999998092651367,,,,,ok,71.00003051757812,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:09:21,ok,70.00003051757812,,,ok,29.999969482421875,,,,,ok,13.999998092651367,,,,,ok,70.00003051757812,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:09:51,ok,66.00003051757812,,,ok,33.999969482421875,,,,,ok,17.0,,,,,ok,66.00003051757812,,,,,,,,,ok,19.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:10:21,ok,63.00003433227539,,,ok,36.99996566772461,,,,,ok,19.000001907348633,,,,,ok,63.00003433227539,,,,,,,,,ok,19.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:11:21,ok,58.000038146972656,,,ok,41.999961853027344,,,,,ok,23.000003814697266,,,,,ok,58.000038146972656,,,,,,,,,ok,19.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:11:51,ok,56.00004196166992,,,ok,43.99995803833008,,,,,ok,24.000003814697266,,,,,ok,55.00004196166992,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:12:51,ok,51.00004577636719,,,ok,48.99995422363281,,,,,ok,28.0,,,,,ok,50.00004577636719,,,,,,,,,ok,19.100000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:13:21,ok,47.00004959106445,,,ok,52.99995040893555,,,,,ok,29.999998092651367,,,,,ok,47.00004959106445,,,,,,,,,ok,19.0,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:13:51,ok,46.00005340576172,,,ok,53.99994659423828,,,,,ok,31.999996185302734,,,,,ok,45.00005340576172,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:14:21,ok,43.00005340576172,,,ok,56.99994659423828,,,,,ok,33.999996185302734,,,,,ok,43.00005340576172,,,,,,,,,ok,18.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:14:51,ok,41.000057220458984,,,ok,58.999942779541016,,,,,ok,34.99999237060547,,,,,ok,40.000057220458984,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:15:21,ok,37.00006103515625,,,ok,62.99993896484375,,,,,ok,36.99999237060547,,,,,ok,38.00006103515625,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:15:51,ok,35.00006103515625,,,ok,64.99993896484375,,,,,ok,38.9999885559082,,,,,ok,34.00006103515625,,,,,,,,,ok,18.799999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:16:21,ok,32.000064849853516,,,ok,67.99993896484375,,,,,ok,40.9999885559082,,,,,ok,32.000064849853516,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:16:51,ok,30.00006675720215,,,ok,69.99993133544922,,,,,ok,42.99998474121094,,,,,ok,30.00006675720215,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:17:21,ok,27.00006866455078,,,ok,72.99993133544922,,,,,ok,44.99998474121094,,,,,ok,27.00006866455078,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:17:51,ok,25.000072479248047,,,ok,74.99992370605469,,,,,ok,45.99998474121094,,,,,ok,24.000070571899414,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:18:21,ok,22.000070571899414,,,ok,77.99993133544922,,,,,ok,47.99998092651367,,,,,ok,22.000070571899414,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:18:51,ok,19.00006866455078,,,ok,80.99993133544922,,,,,ok,48.99998092651367,,,,,ok,20.00006866455078,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:19:21,ok,18.00006866455078,,,ok,81.99993133544922,,,,,ok,50.99998092651367,,,,,ok,18.00006866455078,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:20:21,ok,11.000065803527832,,,ok,88.99993133544922,,,,,ok,55.999977111816406,,,,,ok,11.000065803527832,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:20:51,ok,10.000065803527832,,,ok,89.99993133544922,,,,,ok,56.999977111816406,,,,,ok,10.000065803527832,,,,,,,,,ok,18.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:21:21,ok,6.000066757202148,,,ok,93.99993133544922,,,,,ok,58.99997329711914,,,,,ok,6.000066757202148,,,,,,,,,ok,19.0,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:21:51,ok,5.000066757202148,,,ok,94.99993133544922,,,,,ok,59.99997329711914,,,,,ok,5.000066757202148,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:22:21,ok,2.0000669956207275,,,ok,97.99993133544922,,,,,ok,62.999969482421875,,,,,ok,2.0000669956207275,,,,,,,,,ok,19.100000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:22:51,ok,0.0,,,ok,100.0,,,,,,,,,,,ok,0.0,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:23:21,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.200000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:24:51,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:25:21,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:25:51,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.600000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:26:21,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.700000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:27:21,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:28:21,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.0,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:28:51,,,,,,,,,,,ok,0.0,,,,,,,,,,,,,,,ok,20.100000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:29:21,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.200000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:30:51,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:35:51,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:37:52,ok,0.0,ok,15.0,ok,100.0,ok,On,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.399999618530273,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:38:52,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:40:52,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.600000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:41:52,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:42:22,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:43:22,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:44:22,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.100000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:45:22,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.0,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:46:22,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:47:52,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.799999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:53:52,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.600000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 06:57:22,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:04:52,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:08:22,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:20:22,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.200000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:29:52,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:31:23,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:31:53,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.600000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:32:23,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.700000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:34:53,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:36:23,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.0,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:37:53,ok,0.0,ok,15.0,ok,100.0,ok,On,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.0,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:38:53,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.100000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:40:53,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.200000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:47:53,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:50:23,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 07:54:23,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:01:23,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:01:53,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:02:53,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.100000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:03:23,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.0,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:04:23,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:05:53,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.799999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:17:54,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,19.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:22:24,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.0,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:29:24,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.100000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:35:24,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.200000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:37:54,ok,0.0,ok,15.0,ok,100.0,ok,On,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.200000762939453,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:42:24,,,ok,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:45:54,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:46:24,,,ok,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:51:24,,,ok,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:51:54,,,ok,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:52:24,,,ok,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:52:54,,,ok,15.0,,,,,,,,,,,,,,,,,,,,,,,ok,20.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:53:54,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:54:54,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.600000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:55:54,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.700000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:58:24,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.600000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 08:59:24,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:00:24,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:02:24,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:07:25,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.200000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:10:55,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.100000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:37:55,ok,0.0,ok,15.0,ok,100.0,ok,On,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,20.100000381469727,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:45:55,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.200000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:50:25,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:50:55,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:52:26,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:53:25,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.600000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:54:55,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.700000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:57:25,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,20.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 09:59:25,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,21.0,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 10:01:26,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,21.100000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 10:04:26,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,21.200000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 10:11:26,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,21.299999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 10:15:26,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,21.399999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 10:20:56,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,21.5,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 10:37:56,ok,0.0,ok,15.0,ok,100.0,ok,On,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,21.5,ok,69.08000183105469
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 10:38:26,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,21.600000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 10:48:56,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,21.700000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 11:04:27,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,21.799999237060547,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 11:07:27,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,21.899999618530273,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 11:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,22.0,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 11:28:57,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,22.100000381469727,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 11:37:28,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,22.200000762939453,,
67e16522eac96a6cba1a52c9,AHU_02_402,2026/01/21 11:37:58,ok,0.0,ok,15.0,ok,100.0,ok,On,ok,-0.8500000238418579,ok,0.0,ok,Off,ok,60.0,ok,0.0,ok,0.0,ok,0.07500000298023224,ok,On,ok,Off,ok,22.200000762939453,ok,69.08000183105469
