ts,co2_ppm,flow_cfm,humidity_pct,temp_f,airflow_ach,co2_ppm_lag_adjusted,humidity_pct_lag_adjusted,temp_f_lag_adjusted,people_co2_anchor_lag_adjusted,people_feature_scaled_lag_adjusted,people_est_lag_adjusted,people_est_lag_adjusted_rounded
2026-03-31 05:36:00,416.0,1124.266357421875,54.09999847412109,69.08000068664545,2.9980436197916664,417.0,51.95000076293945,69.08000068664545,0.2918265679069011,0.9756176998928118,0.8234586009985992,1
2026-03-31 05:37:00,415.875,1119.5305786132812,53.45000076293945,69.08000068664545,2.9854148763020834,417.75,51.960000610351564,69.08000068664545,0.36985110736555993,0.9789012871436421,0.8470148953405173,1
2026-03-31 05:38:00,415.75,1131.0057373046875,52.72500038146973,69.08000068664545,3.0160152994791667,418.5,51.970000457763675,69.08000068664545,0.45370822954654955,1.1648783826751747,0.7089081568104505,1
2026-03-31 05:39:00,415.625,1109.599365234375,52.0,69.08000068664545,2.958931640625,416.5,51.98000030517578,69.08000068664545,0.23565227479101564,0.810682152494706,0.6379709826922884,1
2026-03-31 05:40:00,415.5,1119.228515625,53.400001525878906,69.08000068664545,2.984609375,417.0,51.99000015258789,69.08000068664545,0.290518891953125,0.9530134958697816,0.522803571103408,1
2026-03-31 05:41:00,416.0,1125.0994873046875,53.162500858306885,69.08000068664545,3.0002652994791665,416.0,52.0,69.08000068664545,0.18584543344563803,0.9635715083684673,0.5072434407873706,1
2026-03-31 05:42:00,416.5,1130.6048583984375,52.92500019073486,69.08000068664545,3.0149462890625,415.0,50.400001525878906,69.08000068664545,0.0800377791357422,0.27803462677765467,0.4246175752132369,0
2026-03-31 05:43:00,417.0,1119.8585205078125,52.68749952316284,69.08000068664545,2.9862893880208334,416.0,50.65000057220459,69.08000068664545,0.18497972356217451,0.22107514342730306,0.33036739002055204,0
2026-03-31 05:44:00,416.0,1134.0428466796875,52.44999885559082,69.08000068664545,3.0241142578125,415.6666666666667,50.89999961853027,69.08000068664545,0.15164219338183801,0.3595461271284753,0.29153781710129334,0
2026-03-31 05:45:00,415.3333333333333,1129.3709106445312,54.70000076293945,69.08000068664545,3.01165576171875,415.3333333333333,51.40000057220459,69.08000068664545,0.11548394795361128,0.45636937720043813,0.23723427782120088,0
2026-03-31 05:46:00,414.6666666666667,1124.698974609375,53.70000076293945,69.08000068664545,2.999197265625,415.0,51.900001525878906,69.08000068664545,0.07961968981054689,0.8094808058011367,0.21311723155824822,0
2026-03-31 05:47:00,414.0,1129.6968383789062,52.70000076293945,69.08000068664545,3.01252490234375,416.0,50.20000076293945,69.08000068664545,0.18660483002587894,0.3319507055254759,0.2312715834077367,0
2026-03-31 05:48:00,416.5,1134.6947021484375,51.70000076293945,69.08000068664545,3.0258525390625,415.5,52.5,69.08000068664545,0.13387884559082033,1.4667780635246273,0.2988596356975865,0
2026-03-31 05:49:00,416.6666666666667,1125.73583984375,50.5,69.08000068664545,3.0019622395833334,415.0,50.59999847412109,69.08000068664545,0.07969309157421876,0.2231619161993988,0.2806037087887753,0
2026-03-31 05:50:00,416.8333333333333,1130.9758911132812,51.39999961853027,69.08000068664545,3.0159357096354165,413.0,51.79999923706055,69.1100006103515,0.0,0.7765809464108807,0.2836486502278962,0
2026-03-31 05:51:00,417.0,1134.116943359375,52.29999923706055,69.08000068664545,3.0243118489583334,412.0,53.0,69.14000053405756,0.0,1.8670330416196297,0.3359550278035292,0
2026-03-31 05:52:00,418.0,1122.3539428710938,51.60000038146973,69.08000068664545,2.99294384765625,414.0,52.45000076293945,69.1700004577636,0.0,1.2945112452032204,0.36758398398057085,0
2026-03-31 05:53:00,418.25,1119.1203308105469,50.900001525878906,69.08000068664545,2.9843208821614584,414.5,51.900001525878906,69.20000038146966,0.026408255486246746,0.8341509929169805,0.31458047712947174,0
2026-03-31 05:54:00,418.5,1115.88671875,51.90000057220459,69.08000068664545,2.975697916666667,415.0,50.59999847412109,69.23000030517572,0.07899585259375001,0.2616831501284441,0.31679413770794884,0
2026-03-31 05:55:00,417.0,1135.4095458984375,52.89999961853027,69.08000068664545,3.0277587890625,415.5,51.07499885559081,69.26000022888178,0.13396318762207032,0.5436792232455315,0.32157488058511774,0
2026-03-31 05:56:00,415.0,1141.665771484375,51.999999046325684,69.08000068664545,3.0444420572916666,415.5,51.54999923706055,69.29000015258782,0.1347013388248698,0.9430895755149075,0.28499646005431617,0
2026-03-31 05:57:00,416.5,1127.2418212890625,51.09999847412109,69.08000068664545,3.0059781901041664,415.0,52.02499961853027,69.32000007629388,0.07979970301269532,1.1841524761185331,0.2895468923310123,0
2026-03-31 05:58:00,416.0,1106.0244140625,51.66666539510091,69.08000068664545,2.9493984375,414.0,52.5,69.34999999999994,0.0,1.3797106011840958,0.31858331305896465,0
2026-03-31 05:59:00,415.0,1111.806640625,52.23333231608073,69.08000068664545,2.9648177083333334,415.0,53.59999847412109,69.379999923706,0.07870701570312501,2.4155158128250647,0.44777283565607445,0
2026-03-31 06:00:00,416.0,1111.4664001464844,52.79999923706055,69.08000068664545,2.963910400390625,414.5,53.033332824707024,69.40999984741205,0.02622764313305664,1.9254132866472202,0.5155939032317138,1
2026-03-31 06:01:00,415.75,1111.1261596679688,51.5,69.08000068664545,2.9630030924479165,414.0,52.46666717529297,69.4399997711181,0.0,1.4513480739465072,0.527231225702128,1
2026-03-31 06:02:00,415.5,1113.1993408203125,53.29999923706055,69.08000068664545,2.9685315755208332,415.0,51.900001525878906,69.46999969482415,0.07880560773535157,1.0686308175552703,0.5201607528495041,1
2026-03-31 06:03:00,416.0,1113.211669921875,51.0,69.08000068664545,2.968564453125,415.0,53.20000076293945,69.49999961853021,0.07880648053710938,2.2092506915082013,0.5809660655441458,1
2026-03-31 06:04:00,416.0,1113.2239990234375,52.20000076293945,69.08000068664545,2.9685973307291667,415.0,54.29999923706055,69.52999954223627,0.0788073533388672,3.1790117797753106,0.6267898708301645,1
2026-03-31 06:05:00,415.0,1113.236328125,53.400001525878906,69.08000068664545,2.9686302083333334,414.0,53.35000038146973,69.55999946594231,0.0,2.3493673361970906,0.6485552437645288,1
2026-03-31 06:06:00,414.0,1115.2430419921875,54.27500057220459,69.08000068664545,2.9739814453125,415.0,52.400001525878906,69.58999938964837,0.07895028542871095,1.638423027535113,0.6708327809398646,1
2026-03-31 06:07:00,415.0,1120.2442626953125,55.14999961853027,69.08000068664545,2.9873180338541667,416.0,52.51250123977661,69.61999931335443,0.18504344097102868,1.8849460446737178,0.7346849912199662,1
2026-03-31 06:08:00,414.0,1117.5986938476562,54.67500019073486,69.08000068664545,2.98026318359375,414.5,52.625000953674316,69.62428504398885,0.026372348911621095,1.8592866576084393,0.7063463707584121,1
2026-03-31 06:09:00,415.5,1114.953125,54.20000076293945,69.08000068664545,2.9732083333333335,415.0,52.73750066757202,69.62857077462326,0.07892976162500001,1.9619257783602655,0.6333383478335681,1
2026-03-31 06:10:00,414.25,1105.778564453125,55.400001525878906,69.1100006103515,2.9487428385416665,415.0,52.85000038146973,69.63285650525768,0.07828027613476564,2.0087739412065977,0.6238619827930056,1
2026-03-31 06:11:00,413.0,1120.186279296875,53.75,69.14000053405756,2.9871634114583334,415.0,51.0,69.6371422358921,0.07930022708398439,0.7159743625898318,0.5685640547280271,1
2026-03-31 06:12:00,415.0,1113.8441162109375,52.92499923706055,69.1700004577636,2.9702509765625,415.0,53.05000114440918,69.6414279665265,0.0788512526748047,2.2292097047888344,0.5743529679734627,1
2026-03-31 06:13:00,417.0,1107.501953125,52.09999847412109,69.20000038146966,2.9533385416666667,415.0,52.22500133514404,69.64571369716093,0.078402278265625,1.4876590442804376,0.5593395012833431,1
2026-03-31 06:14:00,415.0,1112.5877685546875,53.900001525878906,69.23000030517572,2.966900716145833,412.5,51.400001525878906,69.64999942779535,0.0,0.7659037097893265,0.4765280105415868,0
2026-03-31 06:15:00,414.0,1121.243896484375,53.150001525878906,69.26000022888178,2.9899837239583333,413.5,52.59999847412109,69.65428515842976,0.0,1.8928744472613268,0.4586148022460034,0
2026-03-31 06:16:00,414.0,1113.2835693359375,52.400001525878906,69.29000015258782,2.9687561848958333,415.0,51.09999847412109,69.65857088906418,0.0788115704404297,0.6595423492942429,0.45516046951817035,0
2026-03-31 06:17:00,416.0,1118.4473876953125,51.20000076293945,69.32000007629388,2.9825263671875,414.0,51.09999847412109,69.6628566196986,0.0,0.673897430524796,0.3508025576878554,0
2026-03-31 06:18:00,415.0,1123.6112060546875,51.666666666666664,69.34999999999994,2.9962965494791667,415.0,51.09999847412109,69.66714235033301,0.07954268449902345,0.7844763926181739,0.3087712554607954,0
2026-03-31 06:19:00,415.1666666666667,1120.4281005859375,52.133332570393875,69.379999923706,2.9878082682291667,415.3333333333333,51.09999847412109,69.67142808096743,0.11456949991742421,0.7742586020095708,0.32531227898244947,0
2026-03-31 06:20:00,415.3333333333333,1117.2449951171875,52.59999847412109,69.40999984741205,2.9793199869791667,415.6666666666667,51.79999923706055,69.67571381160185,0.14939601453374765,1.276613909598154,0.3092520887573837,0
2026-03-31 06:21:00,415.5,1114.0618896484375,52.0,69.4399997711181,2.9708317057291667,416.0,52.5,69.67999954223626,0.1840222283479818,1.8644002394597705,0.3962730542743727,0
2026-03-31 06:22:00,416.0,1125.4998779296875,51.400001525878906,69.46999969482415,3.0013330078125,415.75,52.13333384195963,69.68428527287068,0.15935277471679687,1.668298910786867,0.4782465315504485,0
2026-03-31 06:23:00,414.5,1117.2152099609375,55.0,69.49999961853021,2.979240559895833,415.5,51.76666768391927,69.6885710035051,0.13181649857259115,1.2499278174611348,0.5134919510113256,1
2026-03-31 06:24:00,415.0,1109.908447265625,52.79999923706055,69.52999954223627,2.959755859375,415.3333333333333,51.400001525878906,69.69285673413951,0.11349381159830534,0.8512443312093998,0.5179604983986387,1
2026-03-31 06:25:00,414.75,1109.239501953125,54.09999847412109,69.55999946594231,2.957972005208333,415.1666666666667,51.95000076293945,69.69714246477393,0.09597534567165998,1.3146839909952068,0.5127658096417697,1
2026-03-31 06:26:00,414.5,1109.1303405761719,51.95000076293945,69.58999938964837,2.957680908203125,415.0,52.5,69.70142819540835,0.07851755507006838,1.7781236507810103,0.49281856006213615,0
2026-03-31 06:27:00,415.0,1109.0211791992188,51.960000610351564,69.61999931335443,2.957389811197917,414.8,53.04999923706054,69.70571392604276,0.05757387336644001,2.2394250021031765,0.5128370793520647,1
2026-03-31 06:28:00,416.0,1108.7196044921875,51.970000457763675,69.62428504398885,2.9565856119791665,414.6,53.59999847412109,69.70999965667718,0.036627956512567485,2.7007263534253636,0.5865585956215151,1
2026-03-31 06:29:00,415.0,1123.310302734375,51.98000030517578,69.62857077462326,2.995494140625,414.4,50.79999923706055,69.7142853873116,0.015904276590231966,0.7895875713400475,0.5691966551282237,1
2026-03-31 06:30:00,414.5,1126.2090759277344,51.99000015258789,69.63285650525768,3.0032242024739584,414.2,50.89999923706055,69.71857111794601,0.0,0.8169056708831519,0.525893407527468,1
2026-03-31 06:31:00,414.0,1129.1078491210938,52.0,69.6371422358921,3.010954264322917,414.0,50.99999923706055,69.72285684858043,0.0,0.8538461585125527,0.45944430028155103,0
2026-03-31 06:32:00,415.5,1127.2695922851562,50.400001525878906,69.6414279665265,3.00605224609375,415.0,51.099999237060544,69.72714257921486,0.0798016689770508,0.8855133560841876,0.38132149290589723,0
2026-03-31 06:33:00,416.25,1140.3961791992188,50.65000057220459,69.64571369716093,3.041056477864583,414.6666666666667,51.199999237060545,69.73142830984926,0.044850514621041546,1.0163358491239556,0.2814092207829991,0
2026-03-31 06:34:00,417.0,1136.1799011230469,50.89999961853027,69.64999942779535,3.0298130696614582,414.3333333333333,51.29999923706055,69.73571404048369,0.008936938617809384,1.037136036837143,0.29528670139668567,0
2026-03-31 06:35:00,418.0,1131.963623046875,51.40000057220459,69.65428515842976,3.0185696614583333,414.0,51.39999923706055,69.73999977111811,0.0,1.0739748415715875,0.31071085163799184,0
2026-03-31 06:36:00,418.0,1128.0358276367188,51.900001525878906,69.65857088906418,3.0080955403645833,415.0,51.49999923706055,69.74428550175251,0.0798559123100586,1.1675224906784434,0.34071125929135343,0
2026-03-31 06:37:00,418.0,1124.1080322265625,50.20000076293945,69.6628566196986,2.9976214192708333,416.0,51.599999237060544,69.74857123238694,0.18568166357389326,1.277107453262447,0.37903010436560697,0
2026-03-31 06:38:00,418.0,1120.248046875,52.5,69.66714235033301,2.987328125,415.0,51.699999237060545,69.75285696302136,0.07930459973437501,1.2591581116727866,0.39842301203440356,0
2026-03-31 06:39:00,417.6666666666667,1124.10791015625,50.59999847412109,69.67142808096743,2.99762109375,414.0,51.79999923706055,69.75714269365577,0.0,1.344246988358293,0.4155984977191792,0
2026-03-31 06:40:00,417.3333333333333,1121.6012268066406,51.79999923706055,69.67571381160185,2.9909366048177084,414.5,51.89999923706055,69.76142842429019,0.0264667980160319,1.4217356140502422,0.4401694957901429,0
2026-03-31 06:41:00,417.0,1119.0945434570312,53.0,69.67999954223626,2.9842521158854165,414.75,51.99999923706055,69.76571415492461,0.05281529394694011,1.4992242397421918,0.45628591416313125,0
2026-03-31 06:42:00,417.75,1134.2606811523438,52.45000076293945,69.68428527287068,3.0246951497395833,415.0,52.099999237060544,69.76999988555902,0.08029658214013673,1.775881462433141,0.471458443312647,0
2026-03-31 06:43:00,418.5,1115.9329833984375,51.900001525878906,69.6885710035051,2.9758212890625,414.5,52.199999237060545,69.77428561619344,0.026333042586914063,1.6269589823258122,0.4861104775511841,0
2026-03-31 06:44:00,416.5,1118.015087890625,50.59999847412109,69.69285673413951,2.9813735677083333,414.0,52.29999923706055,69.77857134682786,0.0,1.724087556458871,0.5089009116372187,1
2026-03-31 06:45:00,417.0,1120.0971923828124,51.07499885559081,69.69714246477393,2.9869258463541666,413.5,50.79999923706055,69.78285707746227,0.0,0.8121059441305767,0.4686177797197943,0
2026-03-31 06:46:00,416.0,1122.179296875,51.54999923706055,69.70142819540835,2.992478125,413.0,53.75,69.78714280809669,0.0,3.0182833204123427,0.5523671834074317,1
2026-03-31 06:47:00,415.0,1124.2614013671875,52.02499961853027,69.70571392604276,2.998030403645833,415.0,53.20000076293945,69.79142853873111,0.07958871312558595,2.6242728650062794,0.6031715658997829,1
2026-03-31 06:48:00,416.0,1126.343505859375,52.5,69.70999965667718,3.0035826822916665,414.6666666666667,51.79999923706055,69.79571426936552,0.04429783859266695,1.4346183600829272,0.5941462000060153,1
2026-03-31 06:49:00,415.6666666666667,1119.701171875,53.59999847412109,69.7142853873116,2.9858697916666666,414.3333333333333,52.400001525878906,69.79999999999994,0.00880732059548411,1.8552260536625875,0.603247534721606,1
2026-03-31 06:50:00,415.3333333333333,1122.91943359375,53.033332824707024,69.71857111794601,2.9944518229166666,414.0,51.900001525878906,69.78500003814692,0.0,1.444052156781806,0.6411643074806798,1
2026-03-31 06:51:00,415.0,1126.1376953125,52.46666717529297,69.72285684858043,3.0030338541666666,415.0,51.400001525878906,69.77000007629388,0.07972153972656251,1.086335971491475,0.5364084821071464,1
2026-03-31 06:52:00,416.0,1129.35595703125,51.900001525878906,69.72714257921486,3.0116158854166666,415.5,50.900001525878906,69.75500011444086,0.13324894485026043,0.9688690218226101,0.4445966839575807,0
2026-03-31 06:53:00,415.5,1120.7547607421875,53.20000076293945,69.73142830984926,2.9886793619791665,415.0,52.85000038146973,69.74000015258783,0.07934047102246095,2.2344883305799197,0.49749485072757144,0
2026-03-31 06:54:00,415.0,1116.7498779296875,54.29999923706055,69.73571404048369,2.977999674479167,415.0,54.79999923706055,69.7250001907348,0.07905695735839846,3.840268202945034,0.6264323288313263,1
2026-03-31 06:55:00,413.0,1120.269287109375,53.35000038146973,69.73999977111811,2.987384765625,415.0,53.09999847412109,69.71000022888177,0.07930610337304689,2.412684484053935,0.6956531229398806,1
2026-03-31 06:56:00,412.0,1123.7886962890625,52.400001525878906,69.74428550175251,2.9967698567708334,415.0,53.64999961853027,69.69500026702875,0.07955524938769533,2.9072564011228614,0.8048850680703223,1
2026-03-31 06:57:00,414.0,1127.30810546875,52.51250123977661,69.74857123238694,3.0061549479166665,415.5,53.63749933242798,69.68000030517572,0.13300732567057294,2.953363221440991,0.923920893362269,1
2026-03-31 06:58:00,414.5,1124.1281127929688,52.625000953674316,69.75285696302136,2.997674967447917,416.0,53.624999046325684,69.66500034332269,0.18568498050862633,2.9239693356242626,0.9801779849929926,1
2026-03-31 06:59:00,415.0,1121.6239013671875,52.73750066757202,69.75714269365577,2.9909970703125,414.5,53.61249876022338,69.65000038146967,0.026467333075195314,2.7738928400464617,0.9088329158194298,1
2026-03-31 07:00:00,415.5,1132.5213623046875,52.85000038146973,69.76142842429019,3.0200569661458334,414.5,53.59999847412109,69.63500041961663,0.026724484093424483,2.8710739666482037,0.9289748580759388,1
2026-03-31 07:01:00,415.5,1129.769287109375,51.0,69.76571415492461,3.0127180989583335,414.5,52.25,69.62000045776361,0.026659542457682293,1.6718157621104215,0.8474430207649906,1
2026-03-31 07:02:00,415.0,1127.0172119140625,53.05000114440918,69.76999988555902,3.005379231770833,414.5,50.900001525878906,69.60500049591059,0.026594600821940106,0.7288441066712241,0.699074092399996,1
2026-03-31 07:03:00,414.0,1121.8199462890625,52.22500133514404,69.77428561619344,2.991519856770833,417.0,52.29999923706055,69.59000053405755,0.29119155133821617,1.7554118408598347,0.6437315626302729,1
2026-03-31 07:04:00,415.0,1125.0230712890625,51.400001525878906,69.77857134682786,3.0000615234375,415.5,52.77499961853027,69.57500057220453,0.1327377221044922,2.086122975678944,0.6173432252323234,1
2026-03-31 07:05:00,414.5,1128.2261962890625,52.59999847412109,69.78285707746227,3.0086031901041665,414.0,53.25,69.5600006103515,0.0,2.432871423975178,0.5873096448988624,1
2026-03-31 07:06:00,414.0,1126.4775695800781,51.09999847412109,69.78714280809669,3.003940185546875,415.0,51.20000076293945,69.54500064849847,0.0797456001057129,0.6950296712618619,0.5361345275186731,1
2026-03-31 07:07:00,415.0,1124.7289428710938,51.09999847412109,69.79142853873111,2.9992771809895835,414.0,51.90000057220459,69.53000068664545,0.0,1.210262564284906,0.5612963908604225,1
2026-03-31 07:08:00,415.0,1129.4690856933594,51.09999847412109,69.79571426936552,3.0119175618489584,415.5,52.60000038146973,69.51500072479242,0.13326229252400718,1.9269208937859659,0.5494768378020011,1
2026-03-31 07:09:00,415.0,1134.209228515625,51.09999847412109,69.79999999999994,3.0245579427083333,414.5,53.30000019073486,69.5000007629394,0.026764313235026045,2.499243401992781,0.559427786139106,1
2026-03-31 07:10:00,414.0,1124.851806640625,51.79999923706055,69.78500003814692,2.999604817708333,416.0,54.0,69.48500080108636,0.18580452122330732,3.07306275834304,0.6238518991724409,1
2026-03-31 07:11:00,415.0,1115.494384765625,52.5,69.77000007629388,2.9746516927083335,416.0,53.09999847412109,69.47000083923334,0.1842588498014323,2.1837920219192486,0.7278094951692847,1
2026-03-31 07:12:00,416.0,1120.876953125,52.13333384195963,69.75500011444086,2.9890052083333334,415.5,52.44999885559082,69.4550008773803,0.13224853544270834,1.6421372288943574,0.772236770007831,1
2026-03-31 07:13:00,414.5,1126.259521484375,51.76666768391927,69.74000015258783,3.0033587239583333,415.25,51.79999923706055,69.44000091552728,0.10630688539322918,1.116519749346614,0.7198389443431609,1
2026-03-31 07:14:00,415.0,1126.849365234375,51.400001525878906,69.7250001907348,3.004931640625,415.0,53.09999847412109,69.42500095367426,0.07977192026367189,2.202755202302121,0.7094707173457317,1
2026-03-31 07:15:00,415.0,1127.439208984375,51.95000076293945,69.71000022888177,3.0065045572916667,414.75,51.70000076293945,69.41000099182122,0.05320911765494792,0.9824084545100225,0.5654681026161803,1
2026-03-31 07:16:00,415.0,1117.5760498046875,52.5,69.69500026702875,2.9802027994791667,414.5,51.94999885559082,69.3950010299682,0.02637181457259115,1.053834806522347,0.4755664847603285,0
2026-03-31 07:17:00,415.0,1126.021728515625,53.04999923706054,69.68000030517572,3.002724609375,413.5,52.5,69.38000106811516,0.0,1.5878873259286914,0.45379669562040936,0
2026-03-31 07:18:00,415.0,1120.7266235351562,53.59999847412109,69.66500034332269,2.9886043294270834,414.5,52.10000038146973,69.36500110626214,0.026446159711100262,1.1875822370408717,0.44687994328656677,0
2026-03-31 07:19:00,412.5,1135.6895751953125,50.79999923706055,69.65000038146967,3.0285055338541667,414.75,51.70000076293945,69.3500011444091,0.05359849093815104,1.0155807511139991,0.37198519610970654,0
