ts,co2_ppm,flow_cfm,humidity_pct,temp_f,airflow_ach,people_co2_anchor,people_feature_scaled,people_est_all_features,people_est_all_features_rounded
2026-03-31 17:39:00,497.5,1123.582763671875,56.285714285714285,70.97000102996819,2.996220703125,8.829014481650391,12.922394988350923,10.201196285957895,10
2026-03-31 17:40:00,499.75,1122.4402465820312,56.32857142857143,70.97300104141229,2.9931739908854165,9.058416052708008,13.110090150091052,10.175423931865769,10
2026-03-31 17:41:00,502.0,1134.4864807128906,56.371428571428574,70.97600105285638,3.0252972819010417,9.396570332287355,13.461372512674231,10.238339665473706,10
2026-03-31 17:42:00,504.0,1146.53271484375,56.41428571428571,70.97900106430048,3.0574205729166666,9.712786159256513,13.795004161215498,10.38946143535893,10
2026-03-31 17:43:00,501.5,1127.279296875,56.457142857142856,70.98200107574456,3.006078125,9.283674079515626,13.422696476067438,10.481958052062453,10
2026-03-31 17:44:00,503.5,1114.2008056640625,56.5,70.98500108718865,2.9712021484375,9.386303908713868,13.444692593553752,10.591316428163509,11
2026-03-31 17:45:00,537.5,1128.023193359375,57.80000114440918,70.98800109863275,3.0080618489583335,13.122841275606122,17.224770525216673,11.407216781876784,11
2026-03-31 17:46:00,515.0,1119.4915771484375,55.20000076293945,70.99100111007684,2.9853108723958335,10.646057411661786,13.123986860087944,11.561901833834025,12
2026-03-31 17:47:00,507.0,1122.78662109375,55.25714365641276,70.99400112152092,2.99409765625,9.82955972941797,12.656284281496493,11.50992694087349,12
2026-03-31 17:48:00,502.0,1126.0816650390625,55.31428654988607,70.99700113296502,3.0028844401041668,9.326956068079102,12.400390271408137,11.45464804699282,11
2026-03-31 17:49:00,498.5,1120.738037109375,55.371429443359375,71.00000114440911,2.988634765625,8.912446586822266,12.143250435042665,11.310221492417329,11
2026-03-31 17:50:00,498.5,1123.0518798828125,55.42857233683268,71.0030011558532,2.9948050130208332,8.930846961794597,12.228200337993325,10.423548077250315,10
2026-03-31 17:51:00,498.5,1125.36572265625,55.48571523030599,71.0060011672973,3.000975260416667,8.949247336766929,12.313150240944008,10.137344469616398,10
2026-03-31 17:52:00,497.0,1129.4346923828125,55.5428581237793,71.00900117874139,3.0118258463541667,8.821695128662435,12.313965646682197,9.975704307421767,10
2026-03-31 17:53:00,496.0,1124.169921875,55.6000010172526,71.01200119018547,2.997786458333333,8.674463844921876,12.23431106190769,9.874390643609726,10
2026-03-31 17:54:00,497.0,1110.8018798828125,55.657143910725914,71.01500120162957,2.9621383463541666,8.676159497099935,12.195352939000696,9.844436601286082,10
2026-03-31 17:55:00,495.5,1119.6480712890625,55.71428680419922,71.01800121307366,2.9857281901041666,8.586730345125327,12.255422804035996,9.797893622914945,10
2026-03-31 17:56:00,494.0,1118.2416381835938,55.771429697672524,71.02100122451775,2.9819777018229168,8.417619098014487,12.188323832757646,9.71597608499842,10
2026-03-31 17:57:00,494.5,1112.4320678710938,55.828572591145836,71.02400123596185,2.9664855143229167,8.426388131514162,12.207816086167416,9.654264131766777,10
2026-03-31 17:58:00,495.0,1121.0766296386719,55.88571548461914,71.02700124740593,2.9895376790364585,8.54477731173934,12.406590742287456,9.646444797944007,10
2026-03-31 17:59:00,504.0,1129.72119140625,55.942858378092446,71.03000125885004,3.01258984375,9.570368302316407,13.205489675832885,9.832242234884244,10
2026-03-31 18:00:00,501.5,1121.8753662109375,56.00000127156576,71.03300127029412,2.9916676432291665,9.239170174252278,12.987916592232214,9.967533438253792,10
2026-03-31 18:01:00,502.5,1131.8927001953125,56.05714416503906,71.03600128173821,3.0183805338541667,9.42850621845866,13.239019911280623,10.172099399827355,10
2026-03-31 18:02:00,503.0,1123.152587890625,56.11428705851237,71.03900129318231,2.9950735677083333,9.408709130231122,13.222163070418103,10.370485158702769,10
2026-03-31 18:03:00,500.5,1133.6614685058594,56.17142995198568,71.0420013046264,3.0230972493489583,9.229228708023681,13.232253311085165,10.51584810831044,11
2026-03-31 18:04:00,498.0,1144.1703491210938,56.228572845458984,71.04500131607048,3.0511209309895833,9.044788654639488,13.242343551752219,10.444478190190832,10
2026-03-31 18:05:00,498.5,1126.4278564453125,56.28571573893229,71.04800132751458,3.0038076171875,8.957693744713868,13.113825327549627,10.412626014174498,10
2026-03-31 18:06:00,498.0,1139.6492309570312,56.3428586324056,71.05100133895867,3.0390646158854167,9.009048733299968,13.298765806588257,10.35748671997074,10
2026-03-31 18:07:00,505.5,1133.0007934570312,56.400001525878906,71.05400135040276,3.02133544921875,9.758566047399903,13.802073130614291,10.441261291986141,10
2026-03-31 18:08:00,500.0,1124.3519287109375,55.0,71.05700136184686,2.9982718098958334,9.100375585298504,12.012245749500812,10.350021401109554,10
2026-03-31 18:09:00,500.5,1115.7030639648438,56.0,71.06000137329094,2.9752081705729165,9.08302789998291,12.870363092941215,10.333056067928974,10
2026-03-31 18:10:00,511.0,1119.2276611328125,55.72500038146973,71.07862201559125,2.984607096354167,10.220975031711916,13.420960033466066,10.528343530463687,11
2026-03-31 18:11:00,514.0,1122.7522583007812,55.45000076293945,71.09724265789157,2.994006022135417,10.571089756660646,13.442035552733254,10.75562545850288,11
2026-03-31 18:12:00,501.0,1126.27685546875,55.17500114440918,71.11586330019188,3.0034049479166667,9.22226424328776,12.333465373317368,10.592426740489364,11
2026-03-31 18:13:00,500.0,1126.2807922363281,54.900001525878906,71.13448394249218,3.0034154459635416,9.115987585496663,12.028460816471258,10.595585324535334,11
2026-03-31 18:14:00,498.5,1126.2847290039062,55.650001525878906,71.1531045847925,3.0034259440104165,8.956555552170737,12.638127114533042,10.56394503713714,11
