ts,flow_cfm,Q_Lps,co2_iaq_ppm,co2_fpb_ppm,co2_ppm,people_est,people_est_rounded,people_est_smooth_5min,people_est_smooth_5min_rounded
2026-03-31 05:25:04,1078.8604736328125,509.1654494367981,441.0,410.0,441.0,0.453969823524016,0,0.4546015424741898,0
2026-03-31 05:25:34,1089.4752197265625,514.1750517881409,441.0,410.0,441.0,0.4584363644055313,0,0.45545593098967674,0
2026-03-31 05:26:04,1082.4005126953125,510.83616184524533,440.0,410.0,440.0,0.34159456788420245,0,0.4552332614243636,0
2026-03-31 05:27:34,1076.022705078125,507.8261718037231,440.0,410.0,440.0,0.33958179681518597,0,0.45482421203950296,0
2026-03-31 05:34:05,1083.382080078125,511.2994100685669,438.0,410.0,438.0,0.1139681135147274,0,0.1139681135147274,0
2026-03-31 05:34:35,1073.2742919921875,506.5290652562683,438.0,412.0,438.0,0.11290480855413781,0,0.11343646103443261,0
2026-03-31 05:35:35,1084.5904541015625,511.86969910757443,441.0,411.0,441.0,0.4563809214238541,0,0.1139681135147274,0
2026-03-31 05:36:05,1076.0177001953125,507.82380976204223,441.0,410.0,441.0,0.452773623100253,0,0.2833708683074902,0
2026-03-31 05:38:05,1081.341552734375,510.3363883920288,442.0,410.0,442.0,0.5687672848591693,1,0.452773623100253,0
2026-03-31 05:38:35,1070.1246337890625,505.0425920989319,442.0,411.0,442.0,0.5628673760682066,1,0.4545772722620536,0
2026-03-31 05:39:05,1130.05078125,533.3245845814453,443.0,411.0,443.0,0.7132650137924695,1,0.5096241487460303,1
2026-03-31 05:39:35,1107.30712890625,522.5907758541259,443.0,412.0,443.0,0.6989096841278046,1,0.565817330463688,1
2026-03-31 05:40:35,1122.98291015625,529.9889208418213,443.0,412.0,443.0,0.7088039176569573,1,0.633838484493487,1
2026-03-31 05:41:35,1135.575439453125,535.9319329325317,440.0,411.0,440.0,0.35837603270712437,0,0.633838484493487,1
2026-03-31 05:43:05,1147.3223876953125,541.4758752007141,439.0,410.0,439.0,0.2413888332164737,0,0.6308885300980056,1
2026-03-31 05:43:35,1114.1153564453125,525.8039014802063,439.0,411.0,439.0,0.23440229951505936,0,0.5286428584174645,1
2026-03-31 05:44:35,1107.5096435546875,522.6863521260437,439.0,410.0,439.0,0.23301250241501845,0,0.2413888332164737,0
2026-03-31 05:45:05,1113.362548828125,525.4486158449341,439.0,410.0,439.0,0.23424391390845198,0,0.23789556636576653,0
2026-03-31 05:45:35,1128.051025390625,532.3808049029907,439.0,409.0,439.0,0.23733426955493395,0,0.23586828453499664,0
2026-03-31 05:46:05,1116.2823486328125,526.8266079172669,438.0,409.0,438.0,0.11742910997226089,0,0.23440229951505936,0
2026-03-31 05:47:35,1127.23974609375,531.9979237075928,439.0,410.0,439.0,0.23716358190429143,0,0.23440229951505936,0
2026-03-31 05:49:35,1121.0584716796875,529.0806870101258,439.0,411.0,439.0,0.23586308377525322,0,0.23586308377525322,0
2026-03-31 05:50:35,1113.456298828125,525.4928609183715,440.0,411.0,440.0,0.3513954574069964,0,0.23651333283977233,0
2026-03-31 05:51:05,1125.838623046875,531.3366672584839,440.0,412.0,440.0,0.35530319270580313,0,0.2942795196556439,0
2026-03-31 05:51:35,1118.3916015625,527.8220644588379,441.0,412.0,441.0,0.4706039848530678,0,0.3513954574069964,0
2026-03-31 05:55:35,1138.158935546875,537.151207326062,441.0,408.0,441.0,0.47892181031775466,0,0.4706039848530678,0
2026-03-31 05:56:05,1132.2159423828125,534.3464268569153,440.0,408.0,440.0,0.3573158096782347,0,0.4706039848530678,0
2026-03-31 05:57:35,1110.0780029296875,523.8984827837585,440.0,409.0,440.0,0.3503293016595844,0,0.3573158096782347,0
2026-03-31 05:58:05,1103.175537109375,520.6408816411499,440.0,408.0,440.0,0.34815095380999433,0,0.3538225556689095,0
2026-03-31 05:58:35,1092.8795166015625,515.7817010173401,441.0,409.0,441.0,0.45986884625961494,0,0.3573158096782347,0
2026-03-31 05:59:35,1079.5660400390625,509.49843970303345,442.0,408.0,442.0,0.5678333953472087,1,0.4085923279689248,0
2026-03-31 06:02:35,1067.2369384765625,503.67975165982057,439.0,410.0,439.0,0.22453939895818834,0,0.40400990003480464,0
2026-03-31 06:03:05,1076.455322265625,508.0303443821899,440.0,409.0,440.0,0.33971832638948873,0,0.39979358632455186,0
2026-03-31 06:04:05,1067.540283203125,503.8229144299927,441.0,410.0,441.0,0.44920644125427817,0,0.3944623838218835,0
2026-03-31 06:05:35,1072.906005859375,506.3552535550171,443.0,407.0,443.0,0.6771963966263668,1,0.3944623838218835,0
2026-03-31 06:07:05,1063.7247314453125,502.02217450755006,442.0,407.0,442.0,0.559501136169061,1,0.44920644125427817,0
2026-03-31 06:07:35,1068.7457275390625,504.39182081045533,440.0,410.0,440.0,0.3372852568849071,0,0.44920644125427817,0
2026-03-31 06:09:35,1066.5748291015625,503.3672708286682,439.0,408.0,439.0,0.22440009564535573,0,0.44839319652698406,0
2026-03-31 06:10:05,1071.792236328125,505.82961286485596,440.0,408.0,440.0,0.33824670400281714,0,0.33824670400281714,0
2026-03-31 06:11:05,1078.3724365234375,508.9351215675232,440.0,410.0,440.0,0.3403233481063127,0,0.33824670400281714,0
2026-03-31 06:11:35,1065.2222900390625,502.7289434670959,439.0,410.0,439.0,0.22411553061840422,0,0.33776598044386213,0
2026-03-31 06:13:05,1099.2220458984375,518.7750415455505,439.0,408.0,439.0,0.23126884819030802,0,0.23126884819030802,0
2026-03-31 06:14:06,1094.1705322265625,516.3909925494689,436.0,408.0,436.0,0.0,0,0.22783447191783188,0
2026-03-31 06:15:35,1087.130859375,513.0686368983398,437.0,408.0,437.0,0.0,0,0.22411553061840422,0
2026-03-31 06:16:05,1098.279541015625,518.3302287694946,437.0,408.0,437.0,0.0,0,0.0,0
2026-03-31 06:17:35,1106.1695556640625,522.0539010632873,438.0,408.0,438.0,0.1163652785150059,0,0.0,0
2026-03-31 06:18:05,1094.6263427734375,516.6061111747498,437.0,,437.0,0.0,0,0.0,0
2026-03-31 06:19:36,1104.885986328125,521.4481237882934,436.0,,436.0,0.0,0,0.0,0
2026-03-31 06:20:35,1099.197265625,518.7633465586914,437.0,,437.0,0.0,0,0.0,0
2026-03-31 06:20:35,1099.197265625,518.7633465586914,437.0,,437.0,0.0,0,0.0,0
2026-03-31 06:21:06,1110.303466796875,524.0048898809448,436.0,,436.0,0.0,0,0.0,0
2026-03-31 06:21:36,1099.6309814453125,518.9680376341125,437.0,407.0,437.0,0.0,0,0.0,0
2026-03-31 06:22:05,1110.90576171875,524.2891414334716,437.0,407.0,437.0,0.0,0,0.0,0
2026-03-31 06:23:05,1086.82373046875,512.9236881942138,439.0,407.0,439.0,0.2286603268823312,0,0.0,0
2026-03-31 06:23:36,1109.5137939453125,523.6322057923156,440.0,407.0,440.0,0.35015124305562645,0,0.0,0
2026-03-31 06:24:36,1094.911865234375,516.7408627721069,439.0,408.0,439.0,0.23036201547039548,0,0.0,0
2026-03-31 06:25:06,1116.1273193359375,526.7534422359314,440.0,408.0,440.0,0.35223840425104774,0,0.0,0
2026-03-31 06:25:36,1096.1875,517.342895346875,440.0,407.0,440.0,0.34594560053388435,0,0.22951117117636333,0
2026-03-31 06:26:06,1065.89990234375,503.0487408663818,439.0,407.0,439.0,0.22425809564228577,0,0.22951117117636333,0
2026-03-31 06:26:36,1106.9312744140625,522.413392284967,438.0,408.0,438.0,0.11644540873920162,0,0.22951117117636333,0
2026-03-31 06:27:06,1118.4447021484375,527.8471251449646,438.0,408.0,438.0,0.11765658221447292,0,0.22951117117636333,0
2026-03-31 06:27:36,1140.861328125,538.426594612207,438.0,410.0,438.0,0.12001473509598434,0,0.2286603268823312,0
2026-03-31 06:28:06,1135.33349609375,535.8177483810302,439.0,410.0,439.0,0.23886645189950728,0,0.23036201547039548,0
2026-03-31 06:29:06,1126.6612548828125,531.7249062557433,439.0,409.0,439.0,0.23704187128491203,0,0.23036201547039548,0
2026-03-31 06:29:36,1133.75439453125,535.0724954253174,438.0,408.0,438.0,0.1192671098311325,0,0.22425809564228577,0
2026-03-31 06:31:36,1125.780517578125,531.3092445306762,439.0,408.0,439.0,0.2368565701414594,0,0.17843565261872185,0
2026-03-31 06:32:06,1139.1552734375,537.6214264528809,438.0,408.0,438.0,0.11983526393999724,0,0.17843565261872185,0
2026-03-31 06:34:06,1145.6502685546875,540.6867228361999,437.0,410.0,437.0,0.0,0,0.11955118688556488,0
2026-03-31 06:34:36,1116.194091796875,526.7849553286011,438.0,411.0,438.0,0.11741982565301512,0,0.11862754479650618,0
2026-03-31 06:36:06,1105.583984375,521.7775421866211,440.0,408.0,440.0,0.3489110352154663,0,0.11983526393999724,0
2026-03-31 06:36:36,1123.1197509765625,530.0535025180237,440.0,408.0,440.0,0.35444514439642266,0,0.11983526393999724,0
2026-03-31 06:37:06,1117.6468505859375,527.4705811345642,439.0,408.0,439.0,0.23514530188236146,0,0.23514530188236146,0
2026-03-31 06:38:06,1111.5704345703125,524.6028320908508,440.0,407.0,440.0,0.3508002978716119,0,0.2920281685489139,0
2026-03-31 06:38:36,1127.3714599609375,532.0600857313416,440.0,408.0,440.0,0.3557869404102387,0,0.3489110352154663,0
2026-03-31 06:39:36,1110.84033203125,524.2582620593017,441.0,409.0,441.0,0.46742651327053714,0,0.35262272113401727,0
2026-03-31 06:40:36,1121.4063720703125,529.2448777123352,442.0,411.0,442.0,0.5898406991328108,1,0.35444514439642266,0
2026-03-31 06:41:06,1115.89013671875,526.6415045045654,443.0,411.0,443.0,0.704327103669776,1,0.3557869404102387,0
2026-03-31 06:42:06,1121.2542724609375,529.1730946895447,442.0,410.0,442.0,0.5897606973224359,1,0.5285936052964865,1
2026-03-31 06:43:06,1143.4808349609375,539.6628641836853,440.0,411.0,440.0,0.36087089494228775,0,0.5285936052964865,1
2026-03-31 06:43:36,1128.588623046875,532.6345227459839,439.0,410.0,439.0,0.2374473764483179,0,0.5285936052964865,1
2026-03-31 06:44:36,1114.0697021484375,525.7823550512146,438.0,410.0,438.0,0.11719634708063077,0,0.4753157961323618,0
2026-03-31 06:46:36,1093.751953125,516.1934452098633,442.0,409.0,442.0,0.5752949446132423,1,0.36087089494228775,0
2026-03-31 06:47:06,1081.0064697265625,510.17824682095335,442.0,409.0,442.0,0.5685910368900848,1,0.36087089494228775,0
2026-03-31 06:48:06,1086.5382080078125,512.7889365968567,441.0,409.0,441.0,0.4572005097938972,0,0.4572005097938972,0
2026-03-31 06:48:36,1078.0421142578125,508.7792268165832,440.0,409.0,440.0,0.3402191017665657,0,0.4572005097938972,0
2026-03-31 06:49:36,1067.7508544921875,503.92229301290894,439.0,409.0,439.0,0.22464752339532423,0,0.4572005097938972,0
2026-03-31 06:51:06,1078.1033935546875,508.8081474244812,438.0,408.0,438.0,0.1134128136293274,0,0.39870980578023146,0
2026-03-31 06:53:06,1085.140625,512.1293508601563,439.0,409.0,439.0,0.22830621293002007,0,0.22647686816267215,0
2026-03-31 06:54:06,1078.967529296875,509.2159740844604,439.0,408.0,439.0,0.2270074355461809,0,0.22582747947075257,0
2026-03-31 06:55:36,1084.337646484375,511.75038719730225,440.0,409.0,440.0,0.34220590756101116,0,0.2276568242381005,0
2026-03-31 06:58:06,1079.29248046875,509.36933396140137,441.0,408.0,441.0,0.454151606128778,0,0.34220590756101116,0
2026-03-31 06:58:36,1070.65185546875,505.2914130262451,442.0,409.0,442.0,0.5631446857142813,1,0.39817875684489457,0
2026-03-31 06:59:06,1084.5396728515625,511.84573302612915,442.0,409.0,442.0,0.5704494417050858,1,0.5086481459215296,1
2026-03-31 06:59:36,1076.913330078125,508.2465000013794,442.0,409.0,442.0,0.5664381149770183,1,0.5631446857142813,1
2026-03-31 07:01:36,1085.2666015625,512.1888051775878,441.0,408.0,441.0,0.45666543508527724,0,0.5631446857142813,1
2026-03-31 07:02:36,1133.2457275390625,534.8324313354553,441.0,407.0,441.0,0.4768543991679765,0,0.5199995424411289,1
2026-03-31 07:06:06,1127.085205078125,531.9249884693481,442.0,407.0,442.0,0.5928276688121453,1,0.4768543991679765,0
2026-03-31 07:07:36,1133.702880859375,535.0481836792359,440.0,407.0,440.0,0.35778507230368095,0,0.47530637055791314,0
2026-03-31 07:09:36,1139.8778076171875,537.9624246165222,438.0,408.0,438.0,0.11991127208054443,0,0.35778507230368095,0
2026-03-31 07:10:36,1127.829345703125,532.2761837397583,438.0,410.0,438.0,0.11864381482760489,0,0.23884817219211268,0
2026-03-31 07:12:06,1134.8671875,535.5976752292969,437.0,409.0,437.0,0.0,0,0.11927754345407465,0
2026-03-31 07:12:37,1127.877685546875,532.2989976057495,437.0,408.0,437.0,0.0,0,0.059321907413802444,0
2026-03-31 07:13:07,1136.66650390625,536.4468580189697,437.0,408.0,437.0,0.0,0,0.0,0
2026-03-31 07:14:07,1131.443115234375,533.9816930549194,436.0,409.0,436.0,0.0,0,0.0,0
2026-03-31 07:14:37,1144.56494140625,540.1745054560791,437.0,408.0,437.0,0.0,0,0.0,0
2026-03-31 07:15:37,1134.866943359375,535.5975600077514,437.0,410.0,437.0,0.0,0,0.0,0
2026-03-31 07:16:07,1129.6597900390625,533.1400572764709,440.0,410.0,440.0,0.3565091140558026,0,0.0,0
2026-03-31 07:17:07,1095.732177734375,517.1280071646851,440.0,409.0,440.0,0.3458019054683795,0,0.0,0
2026-03-31 07:18:37,1105.6993408203125,521.8319843668273,442.0,410.0,442.0,0.5815790675561177,1,0.17290095273418976,0
2026-03-31 07:19:37,1113.2314453125,525.3867418750489,445.0,411.0,445.0,0.9368653224789539,1,0.3565091140558026,0
2026-03-31 07:23:37,1119.994140625,528.5783786829102,439.0,410.0,439.0,0.23563915575449595,0,0.586252239116725,1
2026-03-31 07:24:37,1125.13427734375,531.0042530999756,438.0,411.0,438.0,0.11836030279398416,0,0.17699972927424007,0
2026-03-31 07:25:07,1131.1868896484375,533.8607680430115,438.0,411.0,438.0,0.11899701704178817,0,0.11899701704178817,0
2026-03-31 07:25:37,1120.600830078125,528.8647042232544,440.0,409.0,440.0,0.35365019863859626,0,0.17731808639814206,0
2026-03-31 07:26:07,1115.5379638671875,526.4752974253113,440.0,409.0,440.0,0.35205240967296264,0,0.23563915575449595,0
2026-03-31 07:27:07,1120.923583984375,529.0170271062866,439.0,408.0,439.0,0.23583470432085055,0,0.23573693003767326,0
2026-03-31 07:29:07,1128.397705078125,532.5444194974731,438.0,408.0,438.0,0.11870360430258169,0,0.17741586068131937,0
2026-03-31 07:30:37,1118.466552734375,527.8574374732788,439.0,411.0,439.0,0.2353177616437314,0,0.23557623298229097,0
2026-03-31 07:33:37,1135.0244140625,535.671877904541,438.0,408.0,438.0,0.11940071157032038,0,0.11940071157032038,0
2026-03-31 07:34:07,1123.6751708984375,530.3156315338317,438.0,408.0,438.0,0.11820680975395025,0,0.11940071157032038,0
2026-03-31 07:34:37,1131.1409912109375,533.8391063924744,440.0,408.0,440.0,0.3569765660463753,0,0.17735923660702588,0
2026-03-31 07:35:07,1122.806884765625,529.9058461075806,440.0,408.0,440.0,0.3543464070095892,0,0.2353177616437314,0
2026-03-31 07:35:37,1109.0325927734375,523.4051041263123,439.0,408.0,439.0,0.23333292058074473,0,0.23333292058074473,0
2026-03-31 07:38:07,1102.033935546875,520.102105694812,439.0,408.0,439.0,0.23186045066285565,0,0.2325966856218002,0
2026-03-31 07:39:37,1109.84814453125,523.7900016987548,441.0,408.0,441.0,0.4670090142562661,0,0.29383966379516696,0
2026-03-31 07:40:07,1095.60595703125,517.068437625708,441.0,408.0,441.0,0.4610160953348788,0,0.3471745079578118,0
2026-03-31 07:42:37,1101.7158203125,519.9519720211425,440.0,409.0,440.0,0.3476902820691613,0,0.4043531887020201,0
2026-03-31 07:43:37,1089.6121826171875,514.239691075116,440.0,409.0,440.0,0.3438704973962387,0,0.4043531887020201,0
2026-03-31 07:44:07,1097.2548828125,517.8466439434081,440.0,409.0,440.0,0.3462824556686763,0,0.3476902820691613,0
2026-03-31 07:45:07,1106.8963623046875,522.3969156039734,439.0,409.0,439.0,0.23288347220785197,0,0.34507647653245754,0
2026-03-31 07:45:37,1094.6097412109375,516.5982761096618,439.0,407.0,439.0,0.23029845062908638,0,0.3438704973962387,0
2026-03-31 07:46:07,1100.40673828125,519.3341540946533,440.0,409.0,440.0,0.3472771491247984,0,0.34507647653245754,0
2026-03-31 07:47:37,1094.9085693359375,516.7393072812439,438.0,409.0,438.0,0.11518066101788152,0,0.2883769848020453,0
2026-03-31 07:48:07,1103.20556640625,520.6550538912353,439.0,409.0,439.0,0.23210695383331417,0,0.23288347220785197,0
2026-03-31 07:49:07,1092.8394775390625,515.7628046838928,439.0,408.0,439.0,0.22992599918316123,0,0.23120270223120026,0
2026-03-31 07:49:37,1100.0115966796875,519.1476680234069,438.0,408.0,438.0,0.11571748215446459,0,0.23029845062908638,0
2026-03-31 07:50:07,1091.1334228515625,514.9576365245666,438.0,408.0,438.0,0.11478352843559352,0,0.22992599918316123,0
2026-03-31 07:52:07,1100.9576416015625,519.5941515118714,437.0,407.0,437.0,0.0,0,0.11544907158617305,0
2026-03-31 07:53:07,1093.5411376953125,516.0939514054016,439.0,410.0,439.0,0.2300736237115834,0,0.11571748215446459,0
2026-03-31 07:54:07,1088.4681396484375,513.699762913324,439.0,408.0,439.0,0.22900629939840192,0,0.11571748215446459,0
2026-03-31 07:55:07,1093.5860595703125,516.115152169757,439.0,408.0,439.0,0.23008307496879618,0,0.22953996155499268,0
2026-03-31 07:57:37,1103.22021484375,520.66196718396,440.0,407.0,440.0,0.3481650536475211,0,0.23007834934018978,0
2026-03-31 07:58:37,1091.4344482421875,515.0997046900574,439.0,406.0,439.0,0.2296303905676187,0,0.22985673276820745,0
2026-03-31 07:59:08,1098.8250732421875,518.5876913127136,438.0,407.0,438.0,0.11559266392062122,0,0.22985673276820745,0
2026-03-31 07:59:37,1083.7757568359375,511.4852048105408,438.0,407.0,438.0,0.11400952697194393,0,0.2296303905676187,0
2026-03-31 08:00:08,1090.9071044921875,514.8508261519714,437.0,408.0,437.0,0.0,0,0.11559266392062122,0
2026-03-31 08:02:07,1095.9986572265625,517.2537714815003,434.0,408.0,434.0,0.0,0,0.11480109544628257,0
2026-03-31 08:02:38,1090.5501708984375,514.6823722525818,435.0,407.0,435.0,0.0,0,0.057004763485971964,0
2026-03-31 08:04:08,1101.2806396484375,519.746589616449,436.0,408.0,436.0,0.0,0,0.0,0
2026-03-31 08:04:38,1095.6883544921875,517.1073248972839,437.0,407.0,437.0,0.0,0,0.0,0
2026-03-31 08:05:08,1077.166748046875,508.3660999655151,438.0,407.0,438.0,0.11331428170460722,0,0.0,0
2026-03-31 08:05:38,1103.221435546875,520.662543291687,438.0,407.0,438.0,0.11605514629632785,0,0.0,0
2026-03-31 08:06:08,1094.8548583984375,516.7139585412536,438.0,409.0,438.0,0.11517501080976517,0,0.0,0
2026-03-31 08:06:38,1105.0677490234375,521.5339062288513,437.0,409.0,437.0,0.0,0,0.0,0
2026-03-31 08:07:38,1112.0577392578125,524.8328142954895,438.0,410.0,438.0,0.11698469542114455,0,0.11331428170460722,0
2026-03-31 08:08:38,1104.561767578125,521.2951095759887,436.0,411.0,436.0,0.0,0,0.05665714085230361,0
2026-03-31 08:09:08,1120.7747802734375,528.9467995743591,436.0,411.0,436.0,0.0,0,0.05665714085230361,0
2026-03-31 08:09:38,1115.4425048828125,526.4302458010559,436.0,411.0,436.0,0.0,0,0.05665714085230361,0
2026-03-31 08:10:38,1121.1656494140625,529.1312692685608,435.0,412.0,435.0,0.0,0,0.0,0
2026-03-31 08:11:08,1131.6737060546875,534.0905198045593,436.0,411.0,436.0,0.0,0,0.0,0
2026-03-31 08:12:08,1140.736328125,538.367601180957,435.0,412.0,435.0,0.0,0,0.0,0
2026-03-31 08:12:38,1134.6527099609375,535.4964531016541,436.0,412.0,436.0,0.0,0,0.0,0
2026-03-31 08:13:08,1111.990478515625,524.801070759729,437.0,409.0,437.0,0.0,0,0.0,0
2026-03-31 08:15:08,1120.18994140625,528.6707863623291,436.0,410.0,436.0,0.0,0,0.0,0
2026-03-31 08:17:38,1129.8587646484375,533.2339628359803,436.0,408.0,436.0,0.0,0,0.0,0
2026-03-31 08:19:08,1118.3980712890625,527.8251178297912,438.0,409.0,438.0,0.11765167680651734,0,0.0,0
2026-03-31 08:20:38,1108.1351318359375,522.9815497253845,439.0,407.0,439.0,0.23314410089860144,0,0.11765167680651734,0
2026-03-31 08:21:08,1120.6788330078125,528.901517507013,439.0,407.0,439.0,0.23578321037869915,0,0.17539788885255939,0
2026-03-31 08:21:38,1146.23486328125,540.9626208266845,438.0,406.0,438.0,0.12058001273526253,0,0.12058001273526253,0
2026-03-31 08:22:38,1135.3343505859375,535.8181516564392,438.0,408.0,438.0,0.11943331583942825,0,0.12058001273526253,0
2026-03-31 08:22:38,1135.3343505859375,535.8181516564392,438.0,408.0,438.0,0.11943331583942825,0,0.12000666428734538,0
2026-03-31 08:23:08,1140.8424072265625,538.4176649424377,436.0,408.0,436.0,0.0,0,0.11943331583942825,0
2026-03-31 08:23:38,1123.193115234375,530.0881265924194,437.0,406.0,437.0,0.0,0,0.11943331583942825,0
2026-03-31 08:25:08,1109.4287109375,523.5920510837402,438.0,406.0,438.0,0.11670813057523055,0,0.11943331583942825,0
2026-03-31 08:26:38,1101.2880859375,519.750103873584,436.0,410.0,436.0,0.0,0,0.058354065287615275,0
2026-03-31 08:28:38,1091.812744140625,515.2782404746704,435.0,407.0,435.0,0.0,0,0.0,0
2026-03-31 08:29:08,1107.8076171875,522.8269800222167,435.0,407.0,435.0,0.0,0,0.0,0
2026-03-31 08:29:38,1096.8109130859375,517.6371135630799,434.0,408.0,434.0,0.0,0,0.0,0
2026-03-31 08:31:08,1106.10986328125,522.0257293954346,435.0,409.0,435.0,0.0,0,0.0,0
2026-03-31 08:31:38,1099.48095703125,518.897233994458,436.0,408.0,436.0,0.0,0,0.0,0
2026-03-31 08:33:08,1104.4884033203125,521.260485501593,435.0,409.0,435.0,0.0,0,0.0,0
2026-03-31 08:34:08,1098.6331787109375,518.4971271780212,436.0,409.0,436.0,0.0,0,0.0,0
2026-03-31 08:37:38,1103.9615478515625,521.0118374065979,437.0,408.0,437.0,0.0,0,0.0,0
2026-03-31 08:39:08,1098.82666015625,518.5884402527588,438.0,409.0,438.0,0.11559283085858832,0,0.05779641542929416,0
2026-03-31 08:41:08,1105.9547119140625,521.9525061033264,439.0,409.0,439.0,0.23268535536508086,0,0.11559283085858832,0
2026-03-31 08:41:38,1098.1583251953125,518.2730212721984,439.0,410.0,439.0,0.23104504858337158,0,0.17331893972097995,0
2026-03-31 08:42:08,1103.48974609375,520.7891717700927,438.0,411.0,438.0,0.11608337165414548,0,0.11608337165414548,0
2026-03-31 08:44:09,1097.10986328125,517.7782023454346,434.0,410.0,434.0,0.0,0,0.17356421011875853,0
2026-03-31 08:45:08,1106.900634765625,522.3989319810181,435.0,410.0,435.0,0.0,0,0.11608337165414548,0
2026-03-31 08:45:38,1097.8533935546875,518.1291095619812,435.0,408.0,435.0,0.0,0,0.05804168582707274,0
2026-03-31 08:46:38,1105.50830078125,521.7418235075439,436.0,410.0,436.0,0.0,0,0.0,0
2026-03-31 08:49:08,1098.232666015625,518.3081062327759,436.0,410.0,436.0,0.0,0,0.0,0
2026-03-31 08:52:39,1104.4024658203125,521.2199275176087,435.0,407.0,435.0,0.0,0,0.0,0
2026-03-31 08:53:39,1096.0198974609375,517.2637957559509,436.0,408.0,436.0,0.0,0,0.0,0
2026-03-31 08:54:39,1108.9827880859375,523.3815989310485,435.0,409.0,435.0,0.0,0,0.0,0
2026-03-31 08:55:09,1102.361328125,520.256617787207,437.0,409.0,437.0,0.0,0,0.0,0
2026-03-31 08:57:39,1035.895263671875,488.888128157019,440.0,410.0,440.0,0.3269179853639758,0,0.0,0
2026-03-31 08:58:09,1129.15869140625,532.9035650545165,439.0,409.0,439.0,0.23756731495696987,0,0.0,0
2026-03-31 08:58:39,1139.8909912109375,537.9686465799743,437.0,410.0,437.0,0.0,0,0.0,0
2026-03-31 08:59:09,1146.42919921875,541.054337176831,437.0,409.0,437.0,0.0,0,0.0,0
2026-03-31 08:59:39,1119.5279541015625,528.3583631419494,438.0,409.0,438.0,0.11777053663907433,0,0.058885268319537165,0
2026-03-31 09:00:09,1130.5177001953125,533.5449457870423,439.0,410.0,439.0,0.23785324117042217,0,0.1776689257980221,0
2026-03-31 09:01:09,1138.76220703125,537.4359197647705,438.0,409.0,438.0,0.1197939146896911,0,0.1197939146896911,0
2026-03-31 09:02:39,1145.2255859375,540.486294957959,437.0,408.0,437.0,0.0,0,0.11777053663907433,0
2026-03-31 09:03:09,1117.4158935546875,527.3615815526061,438.0,408.0,438.0,0.11754835504628035,0,0.11754835504628035,0
2026-03-31 09:05:39,1126.5262451171875,531.6611887411316,438.0,409.0,438.0,0.1185067330738726,0,0.11802754406007648,0
2026-03-31 09:06:09,1121.064697265625,529.0836251595337,437.0,409.0,437.0,0.0,0,0.058774177523140174,0
2026-03-31 09:07:09,1130.8424072265625,533.6981904424377,438.0,408.0,438.0,0.11896077866155091,0,0.11754835504628035,0
2026-03-31 09:07:39,1123.7696533203125,530.3602222719055,438.0,409.0,438.0,0.11821674898368224,0,0.11821674898368224,0
2026-03-31 09:08:09,1116.7896728515625,527.0660382886291,438.0,409.0,438.0,0.11748247875619634,0,0.11821674898368224,0
2026-03-31 09:09:39,1120.3656005859375,528.7536882642517,437.0,409.0,437.0,0.0,0,0.1178496138699393,0
2026-03-31 09:10:39,1134.011962890625,535.1940541557251,438.0,409.0,438.0,0.11929420514732689,0,0.1178496138699393,0
2026-03-31 09:11:09,1118.162353515625,527.7138714276978,438.0,409.0,438.0,0.11762688009771576,0,0.117921814540699,0
2026-03-31 09:12:09,1131.748046875,534.1256047651367,437.0,408.0,437.0,0.0,0,0.11755467942695605,0
2026-03-31 09:12:39,1119.2352294921875,528.2202125090026,437.0,408.0,437.0,0.0,0,0.05874123937809817,0
2026-03-31 09:13:09,1128.8392333984375,532.7527976623473,437.0,408.0,437.0,0.0,0,0.0,0
2026-03-31 09:13:39,1123.6038818359375,530.281986842572,439.0,409.0,439.0,0.23639862077362794,0,0.0,0
2026-03-31 09:15:09,1132.8341064453125,534.6381678098938,439.0,407.0,439.0,0.23834059730322285,0,0.11762688009771576,0
2026-03-31 09:15:39,1124.7025146484375,530.8004837969177,439.0,408.0,439.0,0.23662976565111565,0,0.11762688009771576,0
2026-03-31 09:18:39,1118.31640625,527.7865762228515,440.0,407.0,440.0,0.35292925776571216,0,0.23834059730322285,0
2026-03-31 09:20:39,1109.7030029296875,523.7215024900086,437.0,408.0,437.0,0.0,0,0.17646462888285608,0
2026-03-31 09:22:09,1117.0020751953125,527.166281033136,437.0,408.0,437.0,0.0,0,0.0,0
2026-03-31 09:23:39,1104.6396484375,521.3318652489746,438.0,408.0,438.0,0.11620433747336405,0,0.0,0
2026-03-31 09:25:09,1113.4298095703125,525.4803593806946,439.0,407.0,439.0,0.2342580651115071,0,0.058102168736682024,0
2026-03-31 09:25:39,1102.046875,520.1082124367188,439.0,408.0,439.0,0.23186317303585718,0,0.17403375525461062,0
2026-03-31 09:27:09,1089.8865966796875,514.3692000921569,440.0,410.0,440.0,0.34395709967700405,0,0.23306061907368214,0
2026-03-31 09:27:39,1101.84814453125,520.0144220987548,440.0,410.0,440.0,0.3477320422436941,0,0.2342580651115071,0
2026-03-31 09:30:39,1095.87841796875,517.1970248703857,438.0,410.0,438.0,0.11528268579852816,0,0.34395709967700405,0
2026-03-31 09:31:09,1107.8739013671875,522.8582626717956,436.0,409.0,436.0,0.0,0,0.22961989273776612,0
