ts,flow_cfm,Q_Lps,co2_ppm,people_est,people_est_rounded,people_est_smooth_5min,people_est_smooth_5min_rounded
2026-03-31 15:41:47,1106.8502197265625,522.3751387318908,484.0,8.150581744304912,8,8.757861695216448,9
2026-03-31 15:42:17,1114.3359375,525.9080041464844,485.0,8.322929143581666,8,8.404552024347918,8
2026-03-31 15:42:47,1125.26220703125,531.0646291897705,489.0,8.878032042180507,9,8.483995208919461,8
2026-03-31 15:43:47,1134.9356689453125,535.6299948727844,500.0,10.267658326156983,10,8.483995208919461,8
2026-03-31 15:44:47,1120.71728515625,528.919664900415,504.0,10.610608520223504,11,8.483995208919461,8
2026-03-31 15:45:17,1136.1981201171875,536.2258054841003,500.0,10.279079605477875,10,8.878032042180507,9
2026-03-31 15:45:47,1130.4632568359375,533.5192513824157,496.0,9.75151325296178,10,9.314772647571143,9
2026-03-31 15:48:47,1139.94873046875,537.9958964754638,588.0,20.865859528694994,21,10.44484406285069,10
2026-03-31 15:50:47,1120.5831298828125,528.8563506612121,541.0,14.970955268316189,15,17.918407398505593,18
2026-03-31 15:51:17,1133.0108642578125,534.7215882087708,511.0,11.561322618368107,12,14.970955268316189,15
2026-03-31 15:51:47,1144.5364990234375,540.1610821460388,505.0,10.956522903357545,11,13.266138943342149,13
2026-03-31 15:52:17,1132.6922607421875,534.5712240920105,523.0,12.987936089253822,13,12.987936089253822,13
2026-03-31 15:52:47,1143.2420654296875,539.5501775122741,533.0,14.311556487918326,14,13.649746288586073,14
2026-03-31 15:53:17,1132.584228515625,534.5202385581665,519.0,12.510121295961266,13,12.987936089253822,13
2026-03-31 15:54:47,1126.839599609375,531.8090755946655,522.0,12.802287265381306,13,12.802287265381306,13
2026-03-31 15:55:17,1138.6959228515625,537.4046371151917,521.0,12.817202774656565,13,12.809745020018935,13
2026-03-31 15:58:47,1122.6929931640625,529.8520952566467,515.0,11.928452287365042,12,12.802287265381306,13
2026-03-31 15:59:17,1112.4578857421875,525.0216624084168,510.0,11.234571789274703,11,12.365369776373175,12
2026-03-31 16:00:47,1104.7989501953125,521.4070473073547,503.0,10.343677497451388,10,11.234571789274703,11
2026-03-31 16:01:17,1119.813720703125,528.4932299608521,501.0,10.248652053364095,10,10.789124643363046,11
2026-03-31 16:02:17,1129.89501953125,533.2510732354737,503.0,10.578639385873466,11,10.578639385873466,11
2026-03-31 16:02:47,1122.016357421875,529.5327587435424,501.0,10.268810814516137,10,10.461158441662427,10
2026-03-31 16:03:47,1130.5457763671875,533.5581962647644,502.0,10.465802521071927,10,10.404740009261658,10
2026-03-31 16:04:47,1115.5416259765625,526.4770257484925,501.0,10.209553396523154,10,10.306244155983762,10
2026-03-31 16:05:47,1122.300537109375,529.6668766223999,500.0,10.153349453727309,10,10.258731433940117,10
2026-03-31 16:07:17,1134.423095703125,535.3880872381958,500.0,10.26302112330759,10,10.26302112330759,10
2026-03-31 16:07:47,1121.8248291015625,529.4423674411682,502.0,10.38507008742205,10,10.26302112330759,10
2026-03-31 16:09:17,1131.072265625,533.8066715274414,502.0,10.470676390593104,10,10.26302112330759,10
2026-03-31 16:09:47,1131.072265625,533.8066715274414,502.0,10.470676390593104,10,10.38507008742205,10
2026-03-31 16:10:47,1119.2987060546875,528.2501701108093,503.0,10.479431426593559,10,10.470676390593104,10
2026-03-31 16:11:17,1127.29150390625,532.0223506752197,504.0,10.672851212833388,11,10.470676390593104,10
2026-03-31 16:11:47,1114.8057861328125,526.1297480106263,504.0,10.554640255313025,11,10.470676390593104,10
2026-03-31 16:12:17,1125.4320068359375,531.1447657746032,504.0,10.655246063239538,11,10.479431426593559,10
2026-03-31 16:14:18,1113.6702880859375,525.5938526029236,501.0,10.192426716825702,10,10.517035840953291,11
2026-03-31 16:15:17,1130.827392578125,533.691104317395,500.0,10.230491128753709,10,10.517035840953291,11
2026-03-31 16:15:47,1123.9569091796875,530.4485971972351,501.0,10.286570946750341,10,10.420605601031683,10
2026-03-31 16:16:17,1130.7239990234375,533.6423079929139,500.0,10.229555736800046,10,10.258531037752025,10
2026-03-31 16:16:47,1121.8328857421875,529.4461697521667,504.0,10.621170685400303,11,10.258531037752025,10
2026-03-31 16:17:47,1110.4847412109375,524.0904418784119,506.0,10.747368366189734,11,10.258531037752025,10
2026-03-31 16:18:17,1123.785888671875,530.3678845046753,505.0,10.75787957676243,11,10.286570946750341,10
2026-03-31 16:19:47,1111.425537109375,524.5344481036499,500.0,10.054964331687113,10,10.286570946750341,10
2026-03-31 16:20:48,1126.0189208984375,531.4217583697692,505.0,10.779256150384278,11,10.684269525795019,11
2026-03-31 16:21:18,1118.733154296875,527.9832594008667,505.0,10.709510302430415,11,10.728439334310075,11
2026-03-31 16:21:48,1126.53466796875,531.6651638844482,504.0,10.66568572163127,11,10.728439334310075,11
2026-03-31 16:23:17,1121.114013671875,529.1068999117065,506.0,10.850239393915626,11,10.709510302430415,11
2026-03-31 16:25:18,1113.08544921875,525.3178393908936,506.0,10.772538245554653,11,10.772538245554653,11
2026-03-31 16:25:48,1129.9859619140625,533.2939932611389,507.0,11.054973567811892,11,10.772538245554653,11
2026-03-31 16:26:18,1112.7694091796875,525.1686851003601,508.0,11.003598703796522,11,10.850239393915626,11
2026-03-31 16:27:18,1121.3565673828125,529.2213725170715,503.0,10.498698148297844,10,10.850239393915626,11
2026-03-31 16:28:18,1108.617919921875,523.2094003314331,501.0,10.14618691604307,10,10.772538245554653,11
2026-03-31 16:28:48,1117.4173583984375,527.3622728818787,506.0,10.814462841143612,11,10.793500543349133,11
2026-03-31 16:31:48,1124.2777099609375,530.599998307904,507.0,10.999128117879648,11,10.656580494720728,11
2026-03-31 16:34:48,1113.9727783203125,525.7366120976867,508.0,11.01549819618617,11,11.00731315703291,11
2026-03-31 16:35:18,1124.9068603515625,530.8969242304261,508.0,11.123619654121434,11,11.01549819618617,11
2026-03-31 16:35:48,1111.9476318359375,524.7808493785095,508.0,10.995472574483564,11,11.00731315703291,11
