time,co2_sensor1,voc,temp_sensor1,co2_sensor2,humidity,temp_sensor2,co2_avg,temp_avg,occupancy_score,likely_occupied
2026-02-22 17:40:00,424.3333333333333,55.166666666666664,,425.2857142857143,,,424.8095238095238,,0.008169970856408212,False
2026-02-22 17:45:00,422.0,55.166666666666664,71.65399932861328,425.0,,71.41999931335442,423.5,71.53699932098385,0.02336605279394083,False
2026-02-22 17:50:00,422.5,57.4,,424.2857142857143,,,423.3928571428571,,0.015196081937533213,False
2026-02-22 17:55:00,421.75,58.75,,425.25,,,423.5,,0.015196081937533213,False
2026-02-22 18:00:00,420.5,58.44444444444444,,425.1666666666667,,,422.83333333333337,,0.0,False
2026-02-22 18:05:00,422.8333333333333,52.55555555555556,,427.0,20.600000381469727,,424.91666666666663,,0.0,False
2026-02-22 18:10:00,426.8,47.125,71.1500015258789,428.4,19.850000381469727,,427.6,71.1500015258789,0.0069444752279470695,False
2026-02-22 18:15:00,437.5,43.75,70.98799896240234,428.8333333333333,21.299999237060547,71.41999931335442,433.16666666666663,71.20399913787838,0.014722247805644064,False
2026-02-22 18:20:00,440.5,40.2,70.48400115966797,428.5,,,434.5,70.48400115966797,0.016069522941681427,False
2026-02-22 18:25:00,441.5,37.5,,428.8333333333333,20.100000381469727,,435.16666666666663,,0.012094042920928305,False
2026-02-22 18:30:00,439.5,33.22222222222222,,430.2857142857143,,,434.8928571428571,,0.007042898594735401,False
2026-02-22 18:35:00,438.2,32.875,69.88999938964844,435.0,19.0,,436.6,69.88999938964844,0.01165057955998324,False
2026-02-22 18:40:00,444.2,32.42857142857143,69.31400299072266,436.42857142857144,20.100000381469727,70.88000068664545,440.3142857142857,70.09700183868405,0.02314362059876805,False
2026-02-22 18:45:00,447.0,33.0,,432.0,,,439.5,,0.037213022376529764,False
2026-02-22 18:50:00,448.25,32.833333333333336,,432.25,,,440.25,,0.05034446403577389,False
2026-02-22 18:55:00,445.5,31.875,,432.14285714285717,,,438.82142857142856,,0.050606220347918306,False
2026-02-22 19:00:00,446.2,31.3,68.77400207519531,434.5,19.399999618530273,,440.35,68.77400207519531,0.0483540254121759,False
2026-02-22 19:05:00,444.8888888888889,29.444444444444443,,435.1666666666667,,,440.0277777777778,,0.04767539793624612,False
2026-02-22 19:10:00,441.8333333333333,29.25,,434.8,18.899999618530277,70.33999862670892,438.31666666666666,70.33999862670892,0.042838359418077725,False
2026-02-22 19:15:00,444.5,28.714285714285715,68.79199981689453,436.8333333333333,19.899999618530277,70.33999862670892,440.66666666666663,69.56599922180172,0.0435636425329777,False
2026-02-22 19:20:00,443.5,26.6,,435.8,,,439.65,,0.042409975823896585,False
2026-02-22 19:25:00,445.4,29.0,,437.3333333333333,21.0,,441.3666666666667,,0.05127030580650679,False
2026-02-22 19:30:00,445.3333333333333,36.714285714285715,69.31400299072266,437.8333333333333,,,441.5833333333333,69.31400299072266,0.05643486049465005,False
2026-02-22 19:35:00,447.0,45.285714285714285,69.87200164794922,438.75,,,442.875,69.87200164794922,0.06309489058379482,False
2026-02-22 19:40:00,451.6,52.666666666666664,70.3759994506836,437.75,,70.88000068664545,444.675,70.62800006866452,0.0731121307156282,False
2026-02-22 19:45:00,450.5,54.44444444444444,,438.0,,,444.25,,0.08398015014632966,False
2026-02-22 19:50:00,453.6666666666667,59.6,70.89800262451172,437.2,,,445.43333333333334,70.89800262451172,0.09446853056236361,False
